Gene_Name	RVIS
ELAVL4	46.49
ELF1	72.71
ELF2	80.82
ELF3	57.31
ELF4	45.26
ELF5	20.26
ELFN1	NA
ELFN2	2.08
ELK1	73.27
ELK3	37.54
ELK4	26.53
ELL	18.19
ELL2	61.91
ELL3	79.38
ELMO1	20.7
ELMO2	11.77
ELMO3	81.71
ELMOD1	23.04
ELMOD2	66.82
ELMOD3	84.61
ELN	47.2
ELOF1	54.63
ELOVL1	56.64
ELOVL2	40.16
ELOVL3	65.56
ELOVL4	76.05
ELOVL5	59.76
ELOVL6	38.28
ELOVL7	58.53
ELP2	93.02
ELP3	7.37
ELP4	88.74
ELSPBP1	97.06
ELTD1	90.69
EMB	65.76
EMC1	NA
EMC10	35.99
EMC2	46.2
EMC3	61.28
EMC4	61.28
EMC6	52.85
EMC7	77.45
EMC8	31.46
EMC9	71.27
EMCN	58.53
EMD	49.76
EME1	90.77
EME2	NA
EMG1	NA
EMID1	89.14
EMILIN1	45.57
EMILIN2	21.86
EMILIN3	18.26
EML1	25.73
EML2	68.49
EML3	11.28
EML4	4.63
EML5	4.01
EML6	17.5
EMP1	75.87
EMP2	28.93
EMP3	61.28
EMR1	98.97
EMR2	98.44
EMR3	93.24
EMX1	NA
EMX2	46.2
EN1	NA
EN2	NA
ENAH	17.16
ENAM	47.26
ENC1	16.36
ENDOD1	90.62
ENDOG	NA
ENDOU	40.36
ENDOV	52.09
ENG	27.03
ENGASE	16.78
ENHO	59.43
ENKUR	87.01
ENO1	40.16
ENO2	26.23
ENO3	22.65
ENOPH1	42.88
ENOSF1	82.25
ENOX1	24.46
ENOX2	25.37
ENPEP	75.68
ENPP1	26.98
ENPP2	64.96
ENPP3	75.68
ENPP4	75.29
ENPP5	66.07
ENPP6	29.49
ENPP7	80.36
ENSA	76.67
ENTHD1	42.16
ENTHD2	83.53
ENTPD1	30.56
ENTPD2	67.3
ENTPD3	34.82
ENTPD4	15.95
ENTPD5	76.96
ENTPD6	89.86
ENTPD7	62
ENTPD8	7.48
ENY2	63.81
EOGT	65.96
EOMES	NA
EP300	0.26
EP400	0.22
EP400NL	NA
EPAS1	10.54
EPB41	18.19
EPB41L1	14.15
EPB41L2	8.63
EPB41L3	89.33
EPB41L4A	95.91
EPB41L4B	14.71
EPB41L5	57.48
EPB42	39.24
EPB49	29.16
EPC1	17.4
EPC2	33.2
EPCAM	75.29
EPDR1	79.25
EPG5	28.31
EPGN	36.86
EPHA1	10.17
EPHA10	91.76
EPHA2	16.82
EPHA3	10.14
EPHA4	4.22
EPHA5	5.49
EPHA6	13.15
EPHA7	10.85
EPHA8	63.21
EPHB1	4.72
EPHB2	3.86
EPHB3	0.73
EPHB4	3.6
EPHB6	4
EPHX1	85.76
EPHX2	85.26
EPHX3	45.13
EPHX4	22.09
EPM2A	NA
EPM2AIP1	53.51
EPN1	34.93
EPN2	28.11
EPN3	92.37
EPO	83.78
EPOR	87.14
EPPK1	NA
EPRS	44.11
EPS15	78.83
EPS15L1	1.51
EPS8	32.25
EPS8L1	53.98
EPS8L2	5.28
EPS8L3	88.85
EPSTI1	75.43
EPT1	38.58
EPX	92.39
EPYC	80.1
ERAL1	53.73
ERAP1	91.73
ERAP2	75.7
ERAS	47.79
ERBB2	18.28
ERBB2IP	94.64
ERBB3	16.12
ERBB4	1.79
ERC1	10.54
ERC2	30.86
ERCC1	29.16
ERCC2	1.89
ERCC3	5.11
ERCC4	28.29
ERCC5	81.13
ERCC6	95.32
ERCC6L	40.56
ERCC6L2	NA
ERCC6-PGBD3	NA
ERCC8	20.7
EREG	61.49
ERF	25.56
ERG	17.91
ERGIC1	28.93
ERGIC2	30.07
ERGIC3	26.53
ERH	60.96
ERI1	41.91
ERI2	95.87
ERI3	30.07
ERICH1	59.16
ERLEC1	15.12
ERLIN1	43.29
ERLIN2	22.09
ERMAP	84.64
ERMN	83.78
ERMP1	7.8
ERN1	24.63
ERN2	2.58
ERO1L	26.53
ERO1LB	86.65
ERP27	50.01
ERP29	43.57
ERP44	48.12
ERRFI1	74.49
ERV3-1	97.52
ERVFRD-1	38.82
ERVV-1	NA
ERVV-2	NA
ERVW-1	90.34
ESAM	67.19
ESCO1	36.23
ESCO2	86.27
ESD	61.49
ESF1	15.27
ESM1	56.64
ESPL1	96.89
ESPN	NA
ESPNL	NA
ESR1	69.46
ESR2	9.27
ESRP1	20.7
ESRP2	14.14
ESRRA	28.93
ESRRB	66.07
ESRRG	19.31
ESX1	57.15
ESYT1	2.02
ESYT2	45.61
ESYT3	97.34
ETAA1	95.36
ETF1	31.46
ETFA	60.09
ETFB	83.98
ETFDH	19.54
ETHE1	31.46
ETNK1	56.92
ETNK2	55.22
ETS1	38.82
ETS2	50.22
ETV1	25.37
ETV2	80.73
ETV3	30.07
ETV3L	95.08
ETV4	71.5
ETV5	29.16
ETV6	17.16
ETV7	93.42
EVC	99.58
EVC2	48.79
EVI2A	71.27
EVI2B	77.06
EVI5	66.13
EVI5L	11.68
EVL	28.93
EVPL	86.9
EVPLL	88.56
EVX1	NA
EVX2	NA
EWSR1	12.88
EXD1	23.43
EXD2	55.61
EXD3	99.17
EXO1	99.3
EXOC1	16.53
EXOC2	8.9
EXOC3	3.04
EXOC3L1	91.68
EXOC3L2	42.06
EXOC3L4	NA
EXOC4	5.17
EXOC5	68.13
EXOC6	64.85
EXOC6B	10.8
EXOC7	9.61
EXOC8	22.65
EXOG	24.33
EXOSC1	28.63
EXOSC10	5.49
EXOSC2	37.32
EXOSC3	83.25
EXOSC4	31.69
EXOSC5	33.2
EXOSC6	NA
EXOSC7	51.92
EXOSC8	61.49
EXOSC9	35.99
EXPH5	99.69
EXT1	6.43
EXT2	22.75
EXTL1	85.82
EXTL2	31.69
EXTL3	2.24
EYA1	11.18
EYA2	60.65
EYA3	16.36
EYA4	25.56
EYS	99.93
EZH1	24.19
EZH2	20.54
EZR	5.79
F10	19.86
F11	9.68
F11R	43.57
F12	80.96
F13A1	69.66
F13B	86.21
F2	14.57
F2R	16.36
F2RL1	27.69
F2RL2	87.06
F2RL3	NA
F3	89.02
F5	99.38
F7	52.25
F8	13.77
F8A1	NA
F8A2	NA
F8A3	NA
F9	51.66
FA2H	35.99
FAAH	23.43
FAAH2	33.42
FABP1	62.74
FABP12	71.08
FABP2	56.64
FABP3	66.57
FABP4	65.33
FABP5	68.72
FABP6	56.92
FABP7	46.2
FABP9	NA
FADD	58.26
FADS1	44.54
FADS2	27.42
FADS3	17.75
FADS6	43.91
FAF1	25.56
FAF2	25.15
FAH	10.03
FAHD1	33.2
FAHD2A	15.62
FAHD2B	71.27
FAIM	65.56
FAIM2	32.94
FAIM3	55.22
FAM100A	70.06
FAM100B	NA
FAM101A	84.93
FAM102A	18.59
FAM102B	48.12
FAM103A1	70.06
FAM104A	58.53
FAM104B	76.67
FAM105A	61.73
FAM105B	78.28
FAM107A	79.04
FAM107B	51.92
FAM108A1	NA
FAM108B1	30.07
FAM108C1	NA
FAM109A	NA
FAM109B	67.03
FAM110A	NA
FAM110B	34.32
FAM110C	NA
FAM110D	NA
FAM111A	34.88
FAM111B	14.14
FAM114A1	74.66
FAM114A2	40.45
FAM115A	NA
FAM115C	NA
FAM116A	51.66
FAM116B	9.27
FAM117A	40.16
FAM117B	NA
FAM118A	53.85
FAM118B	24.19
FAM120A	1.66
FAM120AOS	90.23
FAM120B	92.8
FAM120C	43.57
FAM122A	43.29
FAM122B	73.97
FAM122C	73.97
FAM123A	63.36
FAM123B	27.03
FAM123C	7.24
FAM124A	64.74
FAM124B	57.15
FAM125A	74.37
FAM125B	23.04
FAM126A	70.52
FAM126B	25.37
FAM127A	60.96
FAM127B	78.95
FAM127C	47.79
FAM129A	93.05
FAM129B	4.63
FAM129C	95.79
FAM131A	38.58
FAM131B	25.37
FAM131C	88.3
FAM132A	NA
FAM133A	81.12
FAM133B	58
FAM134A	80.2
FAM134B	76.15
FAM134C	12.33
FAM135A	21.84
FAM135B	4.05
FAM136A	53.19
FAM13A	28.26
FAM13B	8.54
FAM13C	86.75
FAM149A	99.27
FAM149B1	85.98
FAM150A	NA
FAM150B	NA
FAM151A	96.05
FAM151B	56.92
FAM153A	NA
FAM153B	NA
FAM153C	NA
FAM154A	98.43
FAM154B	89.19
FAM155A	53.51
FAM155B	78.46
FAM156A	NA
FAM156B	NA
FAM159A	53.19
FAM159B	79.79
FAM160A1	97.61
FAM160A2	9.39
FAM160B1	13.58
FAM160B2	18.25
FAM161A	91.05
FAM161B	81.07
FAM162A	85.42
FAM162B	NA
FAM163A	66.82
FAM163B	NA
FAM165B	74.95
FAM166A	30.86
FAM166B	76.15
FAM167A	82.17
FAM167B	NA
FAM168A	32.62
FAM168B	39.68
FAM169A	38.98
FAM169B	86.57
FAM170A	74.37
FAM170B	95.05
FAM171A1	4.73
FAM171A2	NA
FAM171B	7.15
FAM172A	48.35
FAM173A	NA
FAM173B	77.06
FAM174A	80.58
FAM174B	NA
FAM175A	90.01
FAM175B	15.62
FAM176A	70.06
FAM176B	NA
FAM176C	65.96
FAM177A1	63
FAM177B	68.98
FAM178A	74.66
FAM178B	88.3
FAM179A	99.33
FAM179B	6.97
FAM180A	53.51
FAM180B	NA
FAM181A	71.5
FAM181B	NA
FAM183A	70.06
FAM183B	NA
FAM184A	37.66
FAM184B	96.82
FAM185A	NA
FAM186A	99.73
FAM186B	94.8
FAM187B	95.23
FAM188A	9.9
FAM188B	98.21
FAM189A1	95.18
FAM189A2	33.34
FAM189B	63.49
FAM18A	27.42
FAM18B1	59.76
FAM18B2	84.44
FAM18B2-CDRT4	61.28
FAM190A	88.07
FAM190B	77.98
FAM192A	56.64
FAM193A	66.32
FAM193B	64.82
FAM194A	97.02
FAM194B	98.94
FAM195A	NA
FAM195B	62.38
FAM196A	37.6
FAM196B	79.04
FAM198A	96.11
FAM198B	43.98
FAM199X	54.63
FAM19A1	47.79
FAM19A2	67.72
FAM19A3	89.39
FAM19A4	58.26
FAM19A5	73.97
FAM200A	71.27
FAM200B	85.34
FAM203A	NA
FAM204A	32.62
FAM205A	98.87
FAM206A	74.18
FAM207A	63.2
FAM208A	36.33
FAM208B	99.09
FAM209A	76.81
FAM209B	89.39
FAM20A	29.31
FAM20B	45.13
FAM20C	95.71
FAM210A	37.11
FAM210B	NA
FAM211A	89.66
FAM211B	95.75
FAM212A	63.2
FAM212B	17.75
FAM213A	53.51
FAM213B	53.19
FAM214A	82.9
FAM214B	43.77
FAM216A	65.56
FAM216B	61.28
FAM217A	98.51
FAM217B	18.59
FAM218A	81.22
FAM219A	52.85
FAM219B	64.32
FAM21A	NA
FAM21B	NA
FAM21C	NA
FAM220A	89.14
FAM221A	90.34
FAM221B	94
FAM222A	NA
FAM222B	20.7
FAM227B	30.7
FAM228A	66.82
FAM229A	NA
FAM22A	NA
FAM22D	NA
FAM22F	NA
FAM22G	90.69
FAM24A	47.79
FAM24B	65.33
FAM25A	NA
FAM25B	NA
FAM25C	NA
FAM25G	NA
FAM26D	42.88
FAM26E	73.41
FAM26F	NA
FAM32A	59.43
FAM35A	48.69
FAM3A	25.15
FAM3B	69.21
FAM3C	38.28
FAM3D	70.44
FAM40A	4.85
FAM40B	16.68
FAM43A	NA
FAM43B	NA
FAM45A	63.2
FAM46A	69.21
FAM46B	23.43
FAM46C	45.26
FAM46D	51.66
FAM47A	93.24
FAM47B	97.2
FAM47C	96.75
FAM47E	95.3
FAM47E-STBD1	NA
FAM48A	24.46
FAM49A	42.88
FAM49B	47.79
FAM50A	53.19
FAM50B	55.22
FAM53A	NA
FAM53B	29.43
FAM53C	27.69
FAM54A	77.85
FAM54B	40.16
FAM57A	21.2
FAM57B	26.23
FAM58A	NA
FAM59A	14.2
FAM59B	NA
FAM5B	6.27
FAM5C	6.17
FAM60A	67.72
FAM63A	78.69
FAM63B	43.91
FAM64A	31.69
FAM65A	15.38
FAM65B	98.52
FAM65C	14.3
FAM69A	75.87
FAM69B	16.02
FAM69C	NA
FAM70A	38.58
FAM70B	84.12
FAM71A	97.33
FAM71B	79.55
FAM71C	92.89
FAM71D	42.06
FAM71E1	67.03
FAM71F1	74.37
FAM71F2	93.77
FAM72A	NA
FAM72B	NA
FAM72D	NA
FAM73A	14.08
FAM73B	50.45
FAM75A1	NA
FAM75A2	NA
FAM75A3	NA
FAM75A5	NA
FAM75A6	NA
FAM75A7	NA
FAM75D1	81.74
FAM75E1	99.51
FAM76A	41.25
FAM76B	51.4
FAM78A	25.15
FAM78B	28.63
FAM81A	35.75
FAM81B	77.85
FAM82A1	88.5
FAM82A2	25.37
FAM82B	46.74
FAM83A	88.3
FAM83B	22.82
FAM83C	45.66
FAM83D	75.43
FAM83E	NA
FAM83F	74.58
FAM83G	50.52
FAM83H	NA
FAM84A	47.79
FAM84B	NA
FAM86A	96.01
FAM86B1	NA
FAM86B2	NA
FAM86C1	80.01
FAM89A	NA
FAM89B	NA
FAM8A1	NA
FAM90A1	97.62
FAM91A1	17.31
FAM92A1	73.11
FAM92B	76.31
FAM96A	42.88
FAM96B	54.63
FAM98A	63.49
FAM98B	28.63
FAM98C	86.17
FAM9A	71.27
FAM9B	56.64
FAM9C	38.28
FAN1	70.76
FANCA	45.67
FANCB	26.85
FANCC	74.58
FANCD2	9.79
FANCE	32.06
FANCF	52.09
FANCG	87.14
FANCI	44.54
FANCL	33.2
FANCM	92.08
FANK1	96.15
FAP	6.86
FAR1	38.58
FAR2	11.18
FARP1	60.97
FARP2	75.31
FARS2	48.69
FARSA	58.96
FARSB	27.88
FAS	78.46
FASLG	26.23
FASN	0.38
FASTK	35.99
FASTKD1	44.05
FASTKD2	88.8
FASTKD3	71.57
FASTKD5	14.2
FAT1	27.06
FAT2	97.53
FAT3	NA
FAT4	21.82
FATE1	41.64
FAU	68.72
FAXC	48.35
FBF1	14.84
FBL	51.66
FBLIM1	80.24
FBLN1	29.61
FBLN2	6.99
FBLN5	18.59
FBLN7	16.63
FBN1	0.64
FBN2	2.02
FBN3	99.89
FBP1	53.51
FBP2	79.46
FBRS	NA
FBRSL1	NA
FBXL12	40.36
FBXL13	79.61
FBXL14	18.59
FBXL15	NA
FBXL16	31.46
FBXL17	NA
FBXL18	12.49
FBXL19	48.35
FBXL2	38.58
FBXL20	46.49
FBXL22	NA
FBXL3	31.46
FBXL4	9.55
FBXL5	9.09
FBXL6	24.53
FBXL7	15.76
FBXL8	NA
FBXO10	1.76
FBXO11	15.12
FBXO15	26.73
FBXO16	70.44
FBXO17	NA
FBXO18	1.68
FBXO2	NA
FBXO21	12.77
FBXO22	51.66
FBXO24	18.78
FBXO25	42.06
FBXO27	NA
FBXO28	58.26
FBXO3	28.93
FBXO30	34.82
FBXO31	11.77
FBXO32	50.01
FBXO33	30.37
FBXO34	72.71
FBXO36	63
FBXO38	10.5
FBXO39	94.4
FBXO4	55.22
FBXO40	12.57
FBXO41	NA
FBXO42	17.36
FBXO43	57.41
FBXO44	68.38
FBXO45	51.04
FBXO46	24.19
FBXO47	71.41
FBXO48	49.39
FBXO5	77.7
FBXO6	74.49
FBXO7	60.57
FBXO8	39.95
FBXO9	30.37
FBXW10	93.65
FBXW11	23.04
FBXW12	87.18
FBXW2	27.69
FBXW4	17.03
FBXW5	5.19
FBXW7	45.36
FBXW8	33.49
FBXW9	82.74
FCAMR	95.54
FCAR	76.31
FCER1A	63
FCER1G	73.79
FCER2	72.66
FCF1	49.76
FCGBP	NA
FCGR1A	NA
FCGR1B	NA
FCGR2A	88.36
FCGR2B	58.53
FCGR3A	77.8
FCGR3B	45.13
FCGRT	43.57
FCHO1	6.91
FCHO2	58.85
FCHSD1	68.54
FCHSD2	10.37
FCN1	34.88
FCN2	82.3
FCN3	72.6
FCRL1	84.1
FCRL2	39.17
FCRL3	93.48
FCRL4	80.3
FCRL5	98.25
FCRL6	70.69
FCRLA	79.46
FCRLB	86.65
FDCSP	51.04
FDFT1	6.48
FDPS	81.99
FDX1	NA
FDX1L	74.18
FDXACB1	77.29
FDXR	81.07
FECH	57.31
FEM1A	53.73
FEM1B	27.69
FEM1C	17.03
FEN1	44.89
FER	24.6
FER1L6	44.06
FERD3L	39.68
FERMT1	25.79
FERMT2	15.2
FERMT3	39.24
FES	9.77
FETUB	83.42
FEV	NA
FEZ1	53.51
FEZ2	48.35
FEZF1	53.19
FEZF2	39.68
FFAR1	69.21
FFAR2	78.59
FFAR3	64.74
FGA	13.71
FGB	72.6
FGD1	21.56
FGD2	78.02
FGD3	7.2
FGD4	42.16
FGD5	90.87
FGD6	7.32
FGF1	54.95
FGF10	76.67
FGF11	27.42
FGF12	41.25
FGF13	38.28
FGF14	53.51
FGF17	36.86
FGF18	31.46
FGF19	NA
FGF2	NA
FGF20	NA
FGF21	30.56
FGF22	NA
FGF23	60.09
FGF3	NA
FGF4	NA
FGF5	51.92
FGF6	68.27
FGF7	58
FGF8	31.46
FGF9	65.33
FGFBP1	81.48
FGFBP2	82.66
FGFBP3	NA
FGFR1	4.58
FGFR1OP	91.58
FGFR1OP2	28.63
FGFR2	3.57
FGFR3	1.64
FGFR4	6.07
FGFRL1	13.1
FGG	51.92
FGGY	73.7
FGL1	93.88
FGL2	48.35
FGR	10.3
FH	23.25
FHDC1	90.21
FHIT	19.31
FHL1	51.4
FHL2	72.23
FHL3	71.41
FHL5	81.48
FHOD1	5.71
FHOD3	21.22
FIBCD1	NA
FIBIN	48.12
FIBP	14.02
FICD	11.36
FIG4	32.17
FIGF	25.15
FIGLA	NA
FIGN	8
FIGNL1	60.71
FILIP1	23.69
FILIP1L	5.87
FIP1L1	18.44
FIS1	65.33
FITM1	30.56
FITM2	55.22
FIZ1	NA
FJX1	NA
FKBP10	13.71
FKBP11	30.07
FKBP14	41.64
FKBP15	67.54
FKBP1A	60.96
FKBP1B	49.39
FKBP1C	NA
FKBP2	58.26
FKBP3	36.86
FKBP4	57.15
FKBP5	51.92
FKBP6	69.21
FKBP7	24
FKBP8	18.72
FKBP9	63.36
FKBPL	68.13
FKRP	NA
FKTN	82.25
FLAD1	7.71
FLCN	39.17
FLG	99.99
FLG2	98.27
FLI1	10.3
FLII	0.55
FLJ20306	NA
FLJ27352	NA
FLJ42280	87.3
FLJ43860	99.74
FLNA	0.44
FLNB	3.94
FLNC	0.29
FLOT1	21.2
FLOT2	40.16
FLRT1	14.78
FLRT2	50.45
FLRT3	46.99
FLT1	3.44
FLT3	60.72
FLT3LG	19.31
FLT4	85.53
FLVCR1	55.45
FLVCR2	74.49
FLYWCH1	28.31
FLYWCH2	76.05
FMN1	88.64
FMN2	76.56
FMNL1	7.48
FMNL2	63.62
FMNL3	8.1
FMO1	91.85
FMO2	98.61
FMO3	91.31
FMO4	81.6
FMO5	58.96
FMO6P	NA
FMOD	25.56
FMR1	70.26
FMR1NB	41.64
FN1	1.19
FN3K	43.57
FN3KRP	55.61
FNBP1	42.06
FNBP1L	12.77
FNBP4	80.24
FNDC1	98.85
FNDC3A	3.28
FNDC3B	16.77
FNDC4	39.68
FNDC5	35.42
FNDC7	94.6
FNDC8	37.43
FNDC9	73.41
FNIP1	19.01
FNIP2	45.65
FNTA	48.35
FNTB	25.37
FOCAD	39.26
FOLH1	94.21
FOLR1	78.28
FOLR2	58.53
FOLR3	NA
FOLR4	NA
FOPNL	48.12
FOS	50.01
FOSB	44.89
FOSL1	55.22
FOSL2	14.97
FOXA1	83.14
FOXA2	56.92
FOXA3	22.09
FOXB1	39.68
FOXB2	NA
FOXC1	NA
FOXC2	NA
FOXD2	NA
FOXD3	NA
FOXD4	89.14
FOXD4L1	95.96
FOXD4L2	NA
FOXD4L3	NA
FOXD4L4	NA
FOXD4L5	NA
FOXD4L6	NA
FOXE1	NA
FOXE3	NA
FOXF1	NA
FOXF2	NA
FOXG1	35.42
FOXH1	53.85
FOXI1	24.33
FOXI2	NA
FOXJ1	NA
FOXJ2	18.06
FOXJ3	71.5
FOXK1	6.83
FOXK2	25.84
FOXL1	NA
FOXL2	NA
FOXM1	74.7
FOXN1	37.7
FOXN2	13.94
FOXN3	29.31
FOXN4	43.77
FOXO1	23.43
FOXO3	22.36
FOXO4	36.86
FOXO6	NA
FOXP1	28.01
FOXP2	11.68
FOXP3	35.75
FOXP4	9.27
FOXQ1	NA
FOXR1	64.51
FOXR2	63
FOXRED1	26.85
FOXRED2	82.35
FOXS1	63.49
FPGS	20.7
FPGT	76.36
FPGT-TNNI3K	27.08
FPR1	92.26
FPR2	31.93
FPR3	34.32
FRA10AC1	86.57
FRAS1	99.77
FRAT1	NA
FRAT2	NA
FREM1	17.04
FREM2	16.77
FREM3	99.68
FRG1	35.42
FRG1B	NA
FRG2	NA
FRG2B	NA
FRG2C	NA
FRK	30.74
FRMD1	92.1
FRMD3	84.05
FRMD4A	3.17
FRMD4B	88.52
FRMD5	63.36
FRMD6	10.03
FRMD7	72.38
FRMD8	42.23
FRMPD1	96.44
FRMPD2	16.15
FRMPD3	NA
FRMPD4	2.07
FRRS1	45.49
FRRS1L	NA
FRS2	34.6
FRS3	71.57
FRY	0.75
FRYL	1.05
FRZB	77.8
FSBP	NA
FSCB	97.63
FSCN1	50.22
FSCN2	NA
FSCN3	79.55
FSD1	10.43
FSD1L	91.42
FSD2	11.98
FSHB	56.64
FSHR	45.49
FSIP1	95.66
FSIP2	NA
FST	82.45
FSTL1	31.69
FSTL3	NA
FSTL4	22.82
FSTL5	81.07
FTCD	13.74
FTH1	61.28
FTHL17	93.29
FTL	41.25
FTMT	75.12
FTO	33.42
FTSJ1	53.51
FTSJ2	37.32
FTSJ3	59.16
FTSJD1	60.65
FTSJD2	7.11
FUBP1	33.2
FUBP3	21.56
FUCA1	84.55
FUCA2	82.74
FUK	9.83
FUNDC1	54.63
FUNDC2	51.04
FUOM	75.87
FURIN	12.57
FUS	8.32
FUT1	41.64
FUT10	77.98
FUT11	60.47
FUT2	88.04
FUT3	98.77
FUT4	NA
FUT5	62.1
FUT6	66.13
FUT7	82.25
FUT8	23.43
FUT9	63
FUZ	55.45
FXC1	72.01
FXN	76.67
FXR1	16.36
FXR2	20.7
FXYD1	80.46
FXYD2	66.82
FXYD3	86.08
FXYD4	73.97
FXYD5	84.44
FXYD6	68.72
FXYD6-FXYD2	NA
FXYD7	58
FYB	40.56
FYCO1	99.24
FYN	20.54
FYTTD1	56.92
FZD1	9.9
FZD10	9.9
FZD2	79.25
FZD3	10.3
FZD4	30.7
FZD5	38.58
FZD6	90.72
FZD7	23.43
FZD8	14.4
FZD9	30.37
FZR1	12.24
G0S2	62.74
G2E3	75.29
G3BP1	28.63
G3BP2	31.46
G6PC	13.94
G6PC2	85.18
G6PC3	68.13
G6PD	43.77
GAA	6.1
GAB1	53.73
GAB2	7.77
GAB3	50.01
GAB4	91.07
GABARAP	60.96
GABARAPL1	58
GABARAPL2	49.39
GABARAPL3	NA
GABBR1	25.37
GABBR2	5.08
GABPA	26.23
GABPB1	73.97
GABPB2	70.44
GABRA1	24
GABRA2	33.97
GABRA3	49.76
GABRA4	70.26
GABRA5	29.16
GABRA6	68.44
GABRB1	28.93
GABRB2	14.97
GABRB3	22.36
GABRD	21.65
GABRE	97.01
GABRG1	12.24
GABRG2	25.15
GABRG3	46.74
GABRP	70.58
GABRQ	13.33
GABRR1	55.61
GABRR2	59.11
GABRR3	52.09
GAD1	21.56
GAD2	45.36
GADD45A	51.04
GADD45B	51.04
GADD45G	67.72
GADD45GIP1	81.22
GADL1	81.6
GAGE1	NA
GAGE10	66.57
GAGE12C	NA
GAGE12D	NA
GAGE12E	NA
GAGE12F	NA
GAGE12G	NA
GAGE12H	NA
GAGE12I	NA
GAGE12J	NA
GAGE13	NA
GAGE2A	NA
GAGE2B	NA
GAGE2C	NA
GAGE2D	NA
GAGE2E	NA
GAK	4.59
GAL	87.82
GAL3ST1	85.21
GAL3ST2	NA
GAL3ST3	NA
GAL3ST4	91.67
GALC	88.48
GALE	19.73
GALK1	11.18
GALK2	40.36
GALM	48.54
GALNS	78.85
GALNT1	26.23
GALNT10	5.79
GALNT11	24.63
GALNT12	14.08
GALNT13	40.16
GALNT14	37.66
GALNT2	19.73
GALNT3	28.11
GALNT4	77.23
GALNT5	30.9
GALNT6	19.93
GALNT7	77.85
GALNT8	96.04
GALNT9	15.76
GALNTL1	21.73
GALNTL2	16.02
GALNTL4	13.05
GALNTL5	94.92
GALNTL6	11.68
GALP	79.04
GALR1	70.44
GALR2	92.7
GALR3	NA
GALT	43.77
GAMT	46.74
GAN	18.14
GANAB	16.02
GANC	75.71
GAP43	24
GAPDH	26.53
GAPDHS	43.91
GAPT	66.82
GAPVD1	10.95
GAR1	73.97
GARNL3	7.24
GARS	14.57
GART	86.34
GAS1	NA
GAS2	66.82
GAS2L1	75.29
GAS2L2	66.58
GAS2L3	89.27
GAS6	24.68
GAS7	20.54
GAS8	67.5
GAST	75.87
GATA1	17.75
GATA2	25.56
GATA3	16.36
GATA4	NA
GATA5	NA
GATA6	NA
GATAD1	53.19
GATAD2A	9.27
GATAD2B	48.54
GATC	46.49
GATM	43.29
GATS	35.42
GATSL1	NA
GATSL2	NA
GATSL3	38.58
GBA	66.13
GBA2	42.28
GBA3	87.14
GBAS	59.76
GBE1	83.53
GBF1	0.54
GBGT1	96.3
GBP1	47.2
GBP2	90.15
GBP3	99.23
GBP4	96.73
GBP5	81.01
GBP6	93.88
GBP7	89.87
GBX1	NA
GBX2	36.86
GC	57.31
GCA	80.58
GCAT	88.42
GCC1	69.57
GCC2	2.86
GCDH	21.65
GCET2	24
GCFC1	10.73
GCFC2	95.47
GCG	56.64
GCGR	67.03
GCH1	46.2
GCHFR	49.39
GCK	28.93
GCKR	14.2
GCLC	23.43
GCLM	41.25
GCM1	46.92
GCM2	92.59
GCN1L1	0.24
GCNT1	75.43
GCNT2	4.95
GCNT3	77.98
GCNT4	73.41
GCOM1	83.47
GCSH	66.57
GDA	55.45
GDAP1	14.97
GDAP1L1	42.06
GDAP2	17.91
GDE1	35.75
GDF1	NA
GDF10	60.31
GDF11	49.76
GDF15	86.08
GDF2	27.88
GDF3	76.96
GDF5	48.69
GDF5OS	NA
GDF6	NA
GDF7	NA
GDF9	52.09
GDI1	25.15
GDI2	45.13
GDNF	66.82
GDPD1	39.68
GDPD2	58.74
GDPD3	57.15
GDPD4	96.57
GDPD5	5.11
GDPGP1	88.38
GEM	53.51
GEMIN2	55.22
GEMIN4	99.45
GEMIN5	68.14
GEMIN6	48.12
GEMIN7	49.39
GEMIN8	63
GEN1	98.13
GET4	5.24
GFAP	83.47
GFER	NA
GFI1	73.27
GFI1B	68.38
GFM1	83.47
GFM2	92.59
GFOD1	19.31
GFOD2	15.76
GFPT1	22.09
GFPT2	11.94
GFRA1	33.34
GFRA2	NA
GFRA3	30.37
GFRA4	NA
GFRAL	90.06
GGA1	6.83
GGA2	8.85
GGA3	16.71
GGCT	61.28
GGCX	14.78
GGH	72.23
GGN	NA
GGNBP2	9.47
GGPS1	31.46
GGT1	46.92
GGT2	NA
GGT5	28.2
GGT6	80.24
GGT7	16.53
GGTLC1	89.14
GGTLC2	NA
GH1	72.6
GH2	85.63
GHDC	67.3
GHITM	45.13
GHR	86.8
GHRH	65.33
GHRHR	33.42
GHRL	83.14
GHSR	46.92
GID4	NA
GID8	46.2
GIF	85.18
GIGYF1	2.75
GIGYF2	6.33
GIMAP1	71.27
GIMAP2	90.34
GIMAP4	72.38
GIMAP5	61.73
GIMAP6	91.58
GIMAP7	63.2
GIMAP8	52.25
GIN1	82.66
GINM1	75.12
GINS1	72.01
GINS2	13.94
GINS3	44.89
GINS4	33.97
GIP	80.73
GIPC1	61.73
GIPC2	30.37
GIPC3	43.29
GIPR	85.18
GIT1	4.19
GIT2	21.73
GJA1	34.32
GJA10	39.11
GJA3	NA
GJA4	76.31
GJA5	17.03
GJA8	40.36
