CCDSr20	%geneCov	RVIS[pop_maf_0.05%(any)]	%RVIS[pop_maf_0.05%(any)]	Edge_case_RVIS[pop_maf_0.05%(any)]	OE-ratio_[ExAC v2]	%OE-ratio_[ExAC v2]	alternative-RVIS[maf_0.0025%]	alternative-%RVIS[maf_0.0025%]
SHOX2	0.738051471	-0.852634171	16.85239492	N	1.03750329	76.22879639	-0.566338406	23.65698204
SHQ1	0.934047351	0.368502512	66.41251222	N	1.035214969	75.19249696	-0.062290629	46.73454184
SI	1	-1.302335717	8.240469208	N	1.009179371	61.17640248	-1.358667712	6.779240129
SIAH2	0.796731359	-0.464773814	28.86608016	Y	0.827714438	7.485671279	-0.2446348	37.39756643
SIDT1	0.948056945	1.18391267	89.73607038	N	1.033162752	74.07514618	0.825559787	85.27439781
SKIL	1	-0.467706141	28.77810362	N	0.938711697	27.31430556	-1.021048318	11.55533482
SLC12A8	1	0.420287151	68.49462366	N	1.107802129	94.80113472	1.209560216	92.11158017
SLC15A2	1	-0.391240635	31.86705767	N	1.008057921	60.41220402	-0.710669486	18.71533813
SLC22A13	0.988179669	0.489439739	71.34897361	N	1.097935188	93.44641927	1.211384178	92.15296747
SLC22A14	1	1.465295583	93.43108504	N	1.007087636	59.80431888	0.624713712	79.62916977
SLC25A20	1	-0.453719597	29.3255132	N	1.084806572	91.22908586	-0.490032221	26.46304114
SLC25A26	0.704994193	0.254695566	61.46627566	Y	1.073658616	88.94806924	0.148836824	58.28159921
SLC25A36	0.869791667	-0.134313696	43.02052786	Y	0.876234933	13.08400394	0.020121171	51.21264796
SLC25A38	1	0.15586115	57.05767351	N	1.034799842	74.96092167	0.249382038	63.32257263
SLC26A6	0.966448445	-0.135287947	42.971652	N	1.074694753	89.19701268	0.024214371	51.43613939
SLC2A2	1	-0.319054768	34.8973607	N	1.010881007	62.29375326	-0.739967744	17.7385978
SLC33A1	1	-0.293210807	36.04105572	N	0.995517604	53.01916286	-0.742497093	17.63099081
SLC35A5	1	-0.10953521	44.26197458	N	1.001398266	56.62594801	-0.377535305	31.27224568
SLC35G2	1	-0.177623411	40.98729228	N	0.992687344	51.47339779	0.07061128	54.00215214
SLC41A3	0.990865126	-0.574562469	24.87781036	N	1.010073536	61.75534071	-0.322248171	33.78859366
SLC4A7	0.955578249	-1.607412559	5.278592375	N	0.914996818	20.4770451	-0.888939018	14.27034186
SLC51A	1	0.070306552	52.87390029	N	1.025237144	70.17310253	0.306675588	66.2196838
SLC6A1	1	-1.079634752	11.53470186	N	0.675176502	1.678920859	-0.935667375	13.16116216
SLC6A11	0.934526854	-0.709583418	20.73313783	N	0.870564894	12.2155966	-0.496571749	26.1567751
SLC6A20	1	0.004985007	49.66764418	N	1.044692138	79.44769293	0.643812241	80.20031454
SLC6A6	0.976649746	-0.57839578	24.76050831	N	0.844040416	9.002489434	-0.551511775	24.16190713
SLC7A14	1	0.07574709	53.16715543	N	0.9999714	55.70543623	0.179090937	59.74670971
SLC9A9	1	-0.576434405	24.81915934	N	0.98602365	47.71608869	-0.703518336	18.86433242
SLC9C1	0.966227348	0.730264868	79.77517107	N	1.005134905	58.70433625	0.182056663	59.88742654
SLCO2A1	0.985887097	0.978104064	85.82600196	N	1.067361145	87.3617785	1.390267674	93.9905637
SLITRK3	1	-1.737116087	4.428152493	N	0.911453708	19.65495282	-2.358378097	1.829318765
SLMAP	1	-1.35682923	7.565982405	N	0.94839853	30.60846408	-1.342961215	6.986176641
SMARCC1	0.984530064	-1.336247114	7.820136852	N	0.909702038	19.25548544	-1.516542547	5.330684546
SMC4	0.964348925	-1.498233412	6.05083089	N	0.946524964	29.83268685	-1.480114324	5.587285821
SMCO1	1	0.595049968	75.09286413	N	1.025107644	70.11520871	0.306329763	66.18657396
SNRK	0.999567848	-1.426442917	6.69599218	N	0.783775777	4.851502345	-1.455211728	5.777667412
SNTN	1	0.177873819	58.05474096	Y	0.971318223	40.29989	0.237002571	62.71004056
SNX4	0.922419929	-1.04808549	12.13098729	N	0.960849255	35.36154692	-0.656771726	20.32944293
SOX14	1	-0.197053962	40.17595308	N	0.956713638	33.85051815	-0.332799809	33.25883619
SOX2	0.966457023	-0.080306491	45.6402737	N	0.846732957	9.280379783	-0.316056067	34.03691747
SPATA12	1	-0.033162513	47.79081134	Y	1.070805481	88.22439646	-0.027580148	48.60524791
SPATA16	1	0.422865199	68.60215054	N	1.000489004	56.0412204	0.190341444	60.34268686
SPCS1	0.708812261	0.079752124	53.37243402	Y	1.148555944	97.59161697	-0.075542796	45.97301548
SPICE1	1	0.438912573	69.30596285	N	1.000926795	56.32490013	0.474893598	74.01705157
SPINK8	0.848387097	0.243645434	60.99706745	Y	1.027800471	71.44676663	0.065120681	53.6544988
SPTSSB	1	0.153900587	56.95014663	Y	0.942431431	28.46060325	-0.037433678	48.0423806
SRGAP3	0.990055572	-2.547043407	1.700879765	N	0.899564868	17.06130956	-1.413385129	6.183262975
SRPRB	1	0.113261847	54.97556207	N	1.022325354	68.5173392	0.051339787	52.91780482
SS18L2	1	-0.189481418	40.47898338	Y	0.970229674	39.72674116	-0.273500991	35.93245592
SSR3	1	-0.447662615	29.5601173	Y	0.891431178	15.66027905	-0.278034719	35.72551941
SST	1	0.33339061	64.8973607	Y	1.048406801	81.03398367	0.277380875	64.74629584
SSUH2	0.691254753	0.246763352	61.15347019	N	0.989802407	49.89289643	0.817185933	85.0674613
ST3GAL6	0.874055416	-0.264337812	37.28250244	N	1.004659965	58.41486713	-0.172777176	40.86582237
ST6GAL1	1	-0.463966508	28.89540567	N	0.967026848	38.15202918	-0.258499877	36.75192451
STAB1	0.985097057	0.024175669	50.60606061	N	0.979096311	44.13246107	1.976520254	97.10288883
STAC	1	0.245248393	61.09481916	N	0.952514049	32.17738667	0.256792916	63.70333582
STAG1	0.998975672	-1.690743581	4.77028348	N	0.783839112	4.857291727	-2.055878425	2.524625445
STT3B	0.923652105	-1.155304031	10.31280547	N	0.837530059	8.400393678	-1.150210971	9.394917639
STX19	0.995480226	-0.073443388	45.96285435	N	0.988747691	49.30237944	-0.063073281	46.67659962
STXBP5L	0.998090041	-1.591815155	5.386119257	N	0.949192293	30.93266948	-1.043918374	11.1414618
SUCLG2	0.846257586	0.450224744	69.80449658	N	1.071424292	88.38070978	0.748201695	83.18847778
SUCNR1	1	0.144453853	56.49071359	N	0.977795683	43.46089272	0.125376319	57.03170267
SUMF1	0.940363008	-0.125131306	43.47018573	N	1.026120733	70.63625311	0.051687274	52.95091466
SUSD5	0.940188877	0.751459792	80.34213099	N	1.058969072	84.98234238	0.348094798	68.16488701
SYNPR	0.900662252	-0.148750261	42.32649071	N	1.047797776	80.75609332	0.256359805	63.66194851
TADA3	1	-1.034001583	12.49266862	N	0.803749525	5.957274359	-0.933312822	13.25221422
TAGLN3	1	-0.333588299	34.24242424	Y	1.05522552	83.7376252	-0.354427802	32.20759871
TAMM41	0.935700576	-0.284477911	36.37341153	N	1.007034877	59.73484629	-0.382506135	31.0570317
TATDN2	0.98699046	0.404690334	67.82991202	N	0.99940345	55.45070341	-0.610209533	22.04287725
TBC1D23	0.977440147	-0.844962413	17.04789834	N	0.937680085	27.03641521	-0.272366099	35.99867561
TBC1D5	0.972375691	-0.868492084	16.48093842	N	0.985386315	47.3224107	-0.60096174	22.3656982
TBCCD1	0.971363116	0.071109891	52.91300098	N	1.001366947	56.60279048	-0.310561843	34.31007367
TBL1XR1	0.916092674	-0.533218788	26.34408602	N	0.551604032	0.549991316	-0.60471163	22.23325884
TCAIM	1	-0.157838294	41.9257087	N	0.984749553	47.0271522	-0.034209128	48.25759457
TCTA	1	0.341767245	65.24926686	Y	1.03516933	75.16933943	0.158255919	58.65408493
TCTEX1D2	0.984269663	0.415916747	68.29912023	Y	1.005721112	59.05748857	0.30607101	66.17001904
TDGF1	1	0.251665164	61.36852395	N	0.96667806	37.97255833	0.28967306	65.34227299
TEX264	0.997903564	-0.378411102	32.38514174	N	0.944792887	29.25953801	-0.370646251	31.60334409
TF	1	0.071913582	52.96187683	N	0.988703077	49.27343252	-0.105021617	44.3340783
TFDP2	0.870147256	-0.186001375	40.61583578	N	0.959411232	34.79997684	-0.24908175	37.19062991
TFG	1	-0.273070615	36.88172043	N	0.905742749	18.36392057	-0.368204392	31.71095108
TFRC	0.999149298	-0.617876617	23.40175953	N	0.987097015	48.40502518	-0.930003922	13.3184339
TGFBR2	1	-0.072639478	46.00195503	N	0.864282505	11.38192555	-0.351199334	32.3979803
TGM4	1	1.658557399	95.04398827	N	1.033200132	74.10409309	1.555297525	95.0583561
THOC7	0.967340591	-0.39062539	31.88660802	Y	0.878538943	13.40241996	-0.151673515	41.94189223
THPO	1	0.034569947	51.13391984	N	1.0808685	90.55172813	-0.406313287	30.08029137
THRB	1	-0.660569228	22.07233627	N	0.796032037	5.488334395	-0.594767022	22.60574456
THUMPD3	1	0.053999068	52.09188661	N	1.057090708	84.39761477	0.655324061	80.5645228
TIGIT	0.915662651	-0.024784761	48.23069404	N	1.045000137	79.56926996	0.237261931	62.73487294
TIMMDC1	1	0.848337792	82.92277615	N	1.043941173	79.10611938	0.618963754	79.4139558
TIMP4	1	-0.262823271	37.34115347	N	1.042637238	78.53875991	0.497309726	74.93584968
TIPARP	1	-0.530091465	26.43206256	N	0.878304839	13.37347305	-0.620579981	21.6538366
TKT	0.985655738	-0.172986252	41.22189638	N	0.94352836	28.81375557	-0.262513159	36.52015562
TLR9	0.984531099	-0.845240067	17.03812317	N	0.876108722	13.06084641	-0.626524596	21.41379025
TM4SF1	1	-0.46780219	28.76832845	N	1.021781905	68.27418514	-0.048945671	47.42984852
TM4SF18	1	0.02235929	50.51808407	N	0.992917843	51.61234296	-0.022783923	48.8370168
TM4SF19	1	0.285887457	62.82502444	N	1.081940561	90.71962022	0.661698879	80.73834947
TM4SF4	1	0.620538053	76.03128055	N	1.049257748	81.40450414	0.318363126	66.75771873
TMA7	1	-0.082625686	45.53274682	Y	0.986011619	47.71029931	-0.149493566	42.05777667
TMCC1	1	-0.907351464	15.44477028	N	0.856392876	10.42088809	-0.914125921	13.68264217
TMEM108	1	-0.288218027	36.23655914	N	0.957734131	34.15735541	0.006862563	50.4925089
TMEM110	0.822562979	-0.484913379	28.1427175	N	1.017373971	65.87738088	-0.070398171	46.22961675
TMEM110-MUSTN1	0.85974026	0.257012074	61.5542522	N	1.07036818	88.14334511	0.475942988	74.06671633
TMEM115	0.93490566	-0.466641379	28.79765396	N	0.884863246	14.44450877	-0.516193922	25.43663604
TMEM207	1	0.938447881	84.77028348	N	1.090072831	92.23643837	0.432692298	72.08012582
TMEM39A	1	-0.663598053	21.97458456	N	0.905519777	18.32918428	-0.892759628	14.15445741
TMEM40	0.956873315	0.292749312	63.12805474	N	1.048519628	81.08029873	0.366151131	69.00918798
TMEM41A	1	0.240257753	60.84066471	N	0.969868858	39.55305969	0.001110187	50.15313302
TMEM42	0.602459016	0.505662737	71.93548387	Y	1.128476463	96.51479187	0.463479684	73.49557156
TMEM43	1	1.115358831	88.32844575	N	1.015359065	64.8584496	0.998756533	89.15652678
TMEM44	0.637816245	0.935055815	84.69208211	N	1.111959579	95.22375962	0.807507412	84.82741495
TMEM45A	1	-0.135828326	42.94232649	N	0.95455755	33.10368784	0.117965255	56.61782965
TMEM89	1	0.919819086	84.42815249	N	0.974207517	41.76460372	1.057636801	90.11671219
TMF1	1	-0.845240067	17.03812317	N	0.95692739	33.9315695	-1.065373547	10.71931132
TMIE	0.803312629	0.044014953	51.57380254	Y	1.12798462	96.4742662	-0.020603249	48.91979141
TMPPE	1	-0.324758422	34.65298143	N	0.987250792	48.4976553	-0.253442246	37.00024832
TMPRSS7	0.811312217	1.439801268	93.16715543	N	1.001305287	56.59121172	1.106377107	90.89479348
TNFSF10	1	0.215927861	59.77517107	N	1.0212868	68.04260985	0.399464648	70.54879563
TNIK	0.955592496	-1.773651668	4.183773216	N	0.835522959	8.244080357	-1.411613878	6.208095356
TNK2	0.878041798	1.129680139	88.7487781	N	0.96651816	37.93203265	2.343907602	98.05479679
TNNC1	1	-0.263629547	37.31182796	Y	0.873317541	12.6729578	-0.147051727	42.17366112
TOMM70	0.911811865	-0.865909091	16.51026393	N	0.940887756	28.07271464	-0.577935593	23.23483155
TOP2B	0.830113523	-1.015643313	12.91300098	N	0.883991371	14.27661668	-1.199324438	8.740998262
TOPBP1	0.969612669	0.44472174	69.57966764	N	0.922047406	22.3064899	0.168192228	59.19211986
TP63	1	-1.071967253	11.69110459	N	0.892697231	15.83396052	-0.861103816	14.88287393
TPRA1	1	0.741119237	80.04887586	N	1.146294238	97.50477624	0.125549907	57.04825759
TPRG1	1	-0.270041464	37.00879765	N	1.028757116	71.89254907	0.094331557	55.31826836
TRA2B	1	-0.480370925	28.30889541	Y	0.644697735	1.250506571	-0.583346704	22.96995282
TRAIP	1	-0.405769467	31.27077224	N	0.987017122	48.38186765	0.058838066	53.38962006
TRAK1	0.946980437	-0.005526489	49.19843597	N	0.947541999	30.28425867	-0.630726008	21.23996358
TRANK1	0.82133995	-3.413351284	0.694037146	N	0.953974597	32.84316563	-0.647185325	20.6274315
TRAT1	1	0.650573294	77.05767351	N	0.962042707	35.8594338	0.311125832	66.42662031
TREX1	1	-0.655219519	22.26783969	N	0.988597411	49.20395994	-0.07938149	45.79918881
TRH	0.937244202	0.137591448	56.17790811	N	0.96125727	35.53522839	0.256359805	63.66194851
TRIM42	1	0.621432529	76.07038123	N	0.995279415	52.90916459	0.429458394	71.93113153
TRIM59	0.954620462	0.868122496	83.47018573	N	0.985118237	47.17188676	0.898119344	86.97127721
TRIM71	0.821305842	-1.094784213	11.28054741	N	0.78353018	4.83992358	-1.328571157	7.168280771
TRMT10C	1	0.110231995	54.79960899	N	0.975550747	42.37248886	-0.136935966	42.67858621
TRNT1	1	-0.229311238	38.79765396	N	1.068195918	87.53545997	0.130519745	57.32969125
TRPC1	0.947736626	-0.635433635	22.86412512	N	0.868072749	11.87402304	-0.568168342	23.59076235
TSC22D2	0.90955414	0.087509672	53.7829912	N	1.066374866	87.10704568	0.178829502	59.73843225
TSEN2	1	0.370017256	66.48093842	N	1.04919124	81.36397846	0.168975999	59.25006208
TTC14	0.908491663	-0.126198263	43.42130987	N	0.986919406	48.31239507	-0.124032543	43.37389289
TTC21A	1	1.058205713	87.37047898	N	1.029895333	72.52938112	0.204386312	61.12076815
TTLL3	0.856223176	1.064124289	87.44868035	N	1.105364045	94.49429746	1.992063717	97.1525536
TUSC2	0.565982405	0.015852236	50.22482893	Y	0.90267261	17.7676142	0.148490598	58.24848936
TWF2	1	-0.328592586	34.45747801	N	0.96032376	35.18786545	0.175518858	59.5811605
TXNRD3NB	1	0.004089124	49.6285435	Y	1.060178205	85.31233717	0.093897774	55.28515851
U2SURP	0.926516573	-1.389185032	7.077223851	N	0.762414013	3.867307358	-1.278854337	7.797367768
UBA3	0.999315068	-0.857176481	16.73509286	N	0.972286697	40.83251317	-0.437358725	28.69795547
UBA5	0.923749007	-0.463612724	28.91495601	N	0.987817498	48.83343947	-0.437621292	28.67312309
UBA7	0.982753114	0.340081932	65.18084066	N	0.964651115	37.04625716	0.191474642	60.39235163
UBE2E1	0.912977099	-0.21951436	39.22776149	Y	0.82905496	7.613037689	-0.321115332	33.80514858
UBE2E2	1	-0.263629547	37.31182796	Y	0.644281562	1.244717189	-0.366463064	31.75233838
UBP1	1	-0.406929521	31.20234604	N	0.8604556	10.91298558	-0.570959585	23.50798775
UBXN7	1	-0.388303995	31.95503421	N	0.788031678	5.077288253	-0.427940788	29.07044119
UCN2	0.914454277	0.348986516	65.53274682	Y	0.933868509	25.79169803	0.835514961	85.52272163
ULK4	0.987147177	1.003844531	86.4516129	N	1.026383218	70.78677705	0.500295301	75.08484397
UMPS	1	0.159693821	57.23362659	N	0.984857444	47.06767788	0.039827226	52.33838258
UPK1B	1	0.389712615	67.28250244	N	1.124477877	96.30637411	0.707132608	82.12068537
UQCRC1	0.989268947	-0.064261847	46.36363636	N	1.072196293	88.6007063	0.133048162	57.46213062
UROC1	0.95722392	0.628297733	76.33431085	N	1.019273114	66.93683784	1.450458802	94.3464945
USF3	1	-1.612739764	5.22971652	N	0.993705114	52.09286169	-1.962441153	2.830891482
USP13	0.973802395	-0.723219597	20.33235582	N	0.966817763	38.0478203	-0.164495989	41.29625031
USP19	0.910853577	-0.770658396	18.89540567	N	0.952814673	32.33948938	-0.697444839	19.03815909
USP4	0.922218779	-0.503000757	27.45845552	N	0.998068465	54.68650495	-0.087757719	45.26115388
UTS2B	1	0.511366621	72.17008798	Y	0.978173173	43.65773172	0.415777302	71.23582485
VEPH1	0.996631737	0.479999713	70.93841642	N	1.040815952	77.73982516	0.112553207	56.28673123
VGLL3	0.845552297	-0.371192947	32.69794721	N	1.012386821	63.12163492	-0.18707882	40.13740584
VGLL4	0.871534196	0.081713815	53.4799609	N	0.984401789	46.81294506	0.485535185	74.44747951
VHL	0.787692308	-0.20124309	40.01955034	Y	1.032395101	73.72778325	-0.053828936	47.17324725
VILL	0.96708286	-0.26228446	37.37047898	N	1.064251435	86.53389683	0.677828351	81.17705488
VIPR1	0.858649789	0.356291792	65.88465298	N	1.131529405	96.67110519	0.595500865	78.57793229
VPS8	0.883023932	0.291423685	63.06940371	N	0.982611817	45.73033057	0.110547455	56.17084678
WDR48	1	-1.275095123	8.62170088	N	0.840653302	8.684073409	-1.355257293	6.837182352
WDR49	1	0.447999178	69.70674487	N	1.07411178	89.05227812	0.436347077	72.28706233
WDR53	1	0.452096535	69.92179863	N	1.002738039	57.37277832	-0.186991655	40.15396076
WDR5B	1	-0.265852377	37.21407625	N	1.046332627	80.18294448	-0.294341315	34.99710289
WDR6	0.995109321	-0.98554121	13.48973607	N	0.971863297	40.62409541	0.454322128	73.06514361
WDR82	1	-0.434741008	30.08797654	Y	0.732428863	2.923638048	-0.580992434	23.06928234
WNT5A	0.893011217	-0.274230586	36.8230694	N	0.947945786	30.4058357	-0.284923283	35.39442099
WNT7A	1	-0.843093267	17.09677419	N	0.917618394	21.11966653	-0.384773375	30.94942472
WWTR1	0.989370401	0.373759461	66.64711632	N	1.031736266	73.39778846	0.32812824	67.25436636
XCR1	1	0.037599625	51.27077224	N	0.932418781	25.28223239	0.165926599	59.06795795
XIRP1	0.983369487	2.47954678	98.42619746	N	1.00289536	57.47119782	2.360676269	98.08790663
XPC	0.982310094	0.732128944	79.82404692	N	0.970037359	39.63411104	0.673031509	81.01150567
XRN1	1	-1.000353531	13.20625611	N	0.945271815	29.41006195	-1.434271934	5.968049003
XXYLT1	0.67721519	0.235712431	60.62561095	N	1.044056928	79.18138135	0.239789819	62.85903485
XYLB	0.964943553	0.549506458	73.5483871	N	1.012797641	63.37057836	0.428934717	71.90629915
YEATS2	0.981984036	-0.078517868	45.71847507	N	1.006915234	59.64800556	-0.752133707	17.39922192
ZBBX	0.915895062	1.275532308	91.1143695	N	0.998936352	55.21333874	0.870556917	86.33391276
ZBED2	0.98934551	0.267261115	62.01368524	N	1.00765508	60.19220749	0.683238133	81.35915901
ZBTB11	0.994066209	-1.356395086	7.575757576	N	0.873814247	12.74243038	-1.8909305	3.170267362
ZBTB20	0.902144772	-0.925978103	14.92668622	N	0.773530946	4.347826087	-1.166868921	9.204536048
ZBTB38	1	-1.383766343	7.174975562	N	0.966876459	38.08834597	-1.351619939	6.845459813
ZCWPW2	1	-0.162027213	41.72043011	N	1.039302859	77.00457361	-0.139203461	42.57097922
ZDHHC19	0.898322851	0.277153361	62.44379277	N	0.992720895	51.49655532	0.356558977	68.5870375
ZDHHC23	1	-0.54381869	25.93352884	N	1.003687331	57.91698026	-0.303759428	34.60806225
ZDHHC3	1	-0.036192055	47.67350929	N	0.92542133	23.33121056	-0.435266873	28.78900753
ZIC1	0.996301775	-0.723311392	20.32258065	N	0.807880179	6.171481503	-0.837991945	15.35468918
ZIC4	0.736263736	0.410655209	68.10361681	N	1.064769755	86.66126324	-0.08435166	45.47636785
ZKSCAN7	0.948806941	0.05747682	52.26783969	N	0.964263858	36.86678631	0.076363692	54.33325056
ZMAT3	1	-0.362460416	33.07917889	N	1.005549103	58.94170092	-0.15620815	41.71012333
ZMYND10	0.995182381	0.205322882	59.30596285	N	1.025668515	70.43362473	0.81012101	84.90191209
ZNF148	1	-1.236679139	9.188660802	N	0.840248041	8.631968969	-1.262195868	7.938084596
ZNF197	1	-1.105757749	11.06549365	N	0.989215006	49.50500782	-0.903326829	13.93924344
ZNF35	1	-0.233500143	38.64125122	N	0.950203902	31.34950501	-0.084177672	45.49292277
ZNF385D	1	-0.421365943	30.65493646	N	0.932153906	25.2127598	-0.005605965	49.78892476
ZNF445	1	-0.772242035	18.84652981	N	0.940159372	27.82956059	-0.943965238	12.98733549
ZNF501	1	0.584799265	74.70185728	N	1.023931849	69.37416778	0.318449549	66.76599619
ZNF502	1	-0.044121438	47.32160313	N	1.036993735	75.9624848	-0.150889374	41.99983445
ZNF589	1	0.620179879	76.01173021	N	1.045030172	79.58084872	0.168368029	59.21695224
ZNF619	0.908946533	0.055158266	52.16031281	N	1.05573605	83.91130666	-0.195887951	39.7069779
ZNF620	1	0.000348234	49.44281525	N	0.986523078	48.0402941	-0.174957479	40.74166046
ZNF621	0.849344978	-0.122101848	43.61681329	N	0.977591645	43.37984137	-0.253703592	36.9836934
ZNF639	0.96462585	-0.857176481	16.73509286	N	0.952090569	32.01528397	-0.931046126	13.29360152
ZNF654	0.944	0.081357988	53.47018573	N	1.005250082	58.77380883	-0.267830955	36.1890572
ZNF660	1	-0.012218224	48.83675464	N	0.982770917	45.79980316	-0.051126261	47.330519
ZNF662	0.937837838	0.273410672	62.27761486	N	1.044303195	79.26822208	0.416813708	71.30204453
ZNF80	1	0.779889532	81.13391984	N	1.036879684	75.90459098	0.533151006	76.3761278
ZNF860	1	1.20778677	90.05865103	N	0.998735298	55.01071036	0.261936488	63.95993709
ZPLD1	1	-0.494354311	27.78103617	N	1.004062087	58.08487234	-0.510960676	25.61046271
ZXDC	0.720504009	0.223237166	60.09775171	N	1.018660104	66.64736873	-0.00508438	49.8220346
AADAT	0.967115097	-0.644618872	22.60997067	N	0.916342599	20.79546112	-0.819156657	15.76856221
AASDH	0.998228521	0.518059834	72.41446725	N	1.06868824	87.68598391	-0.054097672	47.14013741
