Gene_Name	geneCov_ExACv2	RVIS_ExACv2	MTR_ExACv2
SCGN	1	66.78396872	78.903491
SCML4	0.65642238	55.4056696	74.06356742
SCUBE3	0.971624266	15.74780059	28.88322816
SDHAF4	1	72.37536657	47.57135414
SEC63	0.966144731	12.03323558	9.62774272
SENP6	0.984279476	50.01955034	41.71249928
SERAC1	1	35.96285435	78.01771551
SERINC1	0.957081545	33.31378299	44.61876918
SERPINB1	1	28.0058651	64.38372026
SERPINB6	0.954844007	59.81427175	62.2474382
SERPINB9	1	45.14173998	92.43327737
SESN1	0.941045606	10.13685239	22.13859781
SF3B5	1	50.11730205	4.880449256
SFT2D1	0.872047244	72.30694037	30.1105772
SFTA2	1	49.56989247	34.93892202
SGK1	0.956978489	21.70087977	35.63364789
SH3BGRL2	0.919642857	56.05083089	93.8285185
SHPRH	1	2.463343109	19.59705899
SIM1	1	13.4799609	64.4995079
SIRT5	1	86.29521017	87.26914838
SKIV2L	1	7.771260997	58.29907949
SLC16A10	0.911352041	30.48875855	71.84623401
SLC17A1	1	59.23753666	69.14838187
SLC17A2	0.975316878	47.94721408	36.27626932
SLC17A3	1	67.54643206	75.72512013
SLC17A4	1	52.62952102	69.2352226
SLC17A5	1	43.69501466	77.80350837
SLC18B1	0.964160225	44.95601173	95.86059167
SLC22A1	0.984164223	92.07233627	95.15428704
SLC22A16	0.968785471	91.80840665	78.61981127
SLC22A2	1	42.07233627	84.62919007
SLC22A23	0.636363636	24.94623656	29.59532218
SLC22A3	0.860900058	31.63245357	51.7976032
SLC22A7	0.985773563	33.29423265	32.04423088
SLC25A27	0.965451056	46.79374389	11.51508134
SLC26A8	1	68.69990225	66.06264112
SLC29A1	1	21.19257087	43.19458114
SLC2A12	1	8.553274682	21.46124009
SLC35A1	0.982725528	43.08895406	33.31789498
SLC35B2	0.990083905	50.20527859	45.08770914
SLC35B3	1	44.82893451	85.42812482
SLC35D3	0.847808765	42.17008798	48.08660916
SLC35F1	0.940239044	35.88465298	25.09118277
SLC39A7	1	34.57478006	67.63735309
SLC44A4	1	49.59921799	81.83291843
SMAP1	0.871621622	28.70967742	46.36137324
SMIM8	0.753768844	79.43304008	92.16696578
SMOC2	0.866385373	41.97458456	62.94216407
SMPD2	1	22.40469208	62.17217623
SMPDL3A	0.917985612	65.4740958	88.44439298
SNAP91	0.761652542	23.01075269	53.10600359
SNRNP48	0.788022814	66.03128055	52.1218086
SNRPC	1	42.20918866	0.468939964
SNX14	0.983745344	19.65786901	23.27910612
SNX3	1	41.17302053	4.799397904
SNX9	0.992456897	56.57869013	34.65524229
SOBP	0.831188494	9.227761486	N/A
SOD2	0.868480726	40.12707722	77.25930643
SOGA3	0.847067039	6.568914956	N/A
SOX4	0.555789474	31.22189638	7.022520697
SPACA1	0.937293729	48.23069404	88.16650263
SPATS1	1	61.86705767	35.40786198
SPDEF	1	87.35092864	41.34197881
SRF	0.78207608	24.78983382	10.90140682
SRPK1	0.900394477	52.31671554	21.87228623
SRSF12	1	53.8514174	28.38534128
SRSF3	1	41.75953079	0.156313321
SSR1	1	46.49071359	25.16644474
STK19	0.957709251	31.08504399	83.00816303
STK38	1	19.70674487	12.48769756
STX11	1	53.61681329	89.69489955
STX7	1	35.31769306	28.17113414
STXBP5	0.967452301	4.701857283	14.58924333
SUMO4	1	76.35386119	79.63874255
SUPT3H	1	51.19257087	58.34539455
SYCP2L	1	56.60801564	64.81213455
SYNCRIP	0.97185261	11.27077224	3.844149829
SYNE1	1	20.60606061	52.43443525
SYNGAP1	0.937134503	2.776148583	3.392578012
SYNJ2	0.949945593	27.12609971	65.62843745
SYTL3	0.878771837	94.79960899	72.09517744
T	0.987275449	34.26197458	84.4555086
TAAR1	1	75.16129032	64.96844787
TAAR2	1	79.45259042	60.59167487
TAAR5	1	62.72727273	84.25288022
TAAR6	1	71.80840665	71.4236091
TAAR8	1	62.6686217	76.92352226
TAAR9	1	80.70381232	N/A
TAB2	1	7.839687195	14.04504139
TAF11	1	51.44672532	93.00642621
TAF8	0.951295337	35.66959922	80.9587217
TAGAP	1	43.62658847	29.47953453
TAP1	0.951357925	92.71749756	44.89087014
TAP2	0.937704918	78.54349951	27.54009147
TAPBP	0.968488746	81.10459433	73.24147513
TBC1D22B	0.997445722	20.28347996	16.16974469
TBC1D32	0.998973833	51.66177908	42.05407283
TBC1D7	0.97729337	56.8230694	45.66085799
TBCC	1	71.20234604	73.0562149
TBP	0.995210728	42.68817204	3.647310832
TBPL1	1	51.46627566	5.256759104
TBX18	0.922786177	49.96089932	94.51166561
TCF19	0.939770554	53.70478983	35.55259654
TCF21	1	44.48680352	69.36837839
TCP1	1	8.99315738	14.91344874
TCP10	0.618905473	90.10752688	77.34035778
TCP10L2	0.818600368	93.07917889	88.12597696
TCP11	0.975624619	48.40664712	61.63376368
TCTE1	1	78.26001955	45.75927749
TCTE3	1	76.78396872	91.64592138
TDP2	1	40.44965787	54.6691368
TDRD6	0.938759321	93.50928641	89.37648353
TEAD3	1	57.90811339	N/A
TFAP2A	0.963015647	28.47507331	53.430209
TFAP2B	0.964463397	16.84261975	52.72390436
TFAP2D	1	21.00684262	34.68997858
TFB1M	1	63.42130987	72.88832282
TFEB	0.94551495	29.98044966	18.18444972
THBS2	0.967213115	63.83186706	35.42523013
THEMIS	0.941461055	70.14662757	64.91634343
TIAM2	1	93.68523949	35.39049383
TINAG	1	73.5483871	71.31361084
TJAP1	0.914218566	38.56304985	34.63787414
TMEM14A	1	68.1427175	86.41810919
TMEM14B	0.711538462	65.66959922	98.37318358
TMEM14C	1	47.75171065	69.75047762
TMEM170B	0.756756757	45.09286413	31.17003416
TMEM181	0.856542302	30.03910068	51.55444914
TMEM200A	1	43.84164223	35.98680021
TMEM217	0.95473251	51.5542522	13.88293869
TMEM242	1	74.04692082	78.63139003
TMEM244	1	75.44477028	56.45226654
TMEM30A	1	17.99608993	33.6710473
TMEM63B	1	11.9257087	2.663115846
TNF	1	40.46920821	18.34655242
TNFAIP3	1	31.14369501	57.48277659
TNFRSF21	0.902414487	30.25415445	32.75053552
TPBG	0.897070467	22.11143695	28.88901754
TPD52L1	0.97112462	56.38318671	84.36866786
TPMT	1	68.45552297	88.67596827
TRAF3IP2	0.961297666	74.14467253	45.58559602
TRAM2	1	27.07722385	10.16615527
TRDN	0.654361055	81.1143695	71.20940196
TREM1	1	56.91104594	64.84108146
TREM2	1	71.72043011	98.17634458
TREML1	1	52.32649071	85.99548428
TREML2	0.99287169	86.86217009	43.36826261
TREML4	1	74.63343109	85.31812656
TRERF1	0.919784657	43.63636364	25.03907833
TRIM10	1	79.36461388	50.9813003
TRIM15	0.980309423	83.25513196	95.85480229
TRIM26	0.972019465	48.34799609	6.854628611
TRIM27	1	27.28250244	4.370983616
TRIM31	1	82.46334311	89.12754009
TRIM38	1	52.58064516	72.63359
TRIM39	1	29.94134897	3.195739015
TRIM39-RPP21	0.994832041	52.87390029	N/A
TRIM40	1	89.60899316	69.11364557
TRMT11	1	60.93841642	53.82388699
TSPO2	1	44.48680352	49.49342905
TSPYL1	1	57.38025415	25.25907486
TSPYL4	0.706024096	78.46529814	39.83095004
TTBK1	0.803882529	25.98240469	20.0833671
TTK	1	53.7829912	61.78428762
TTLL2	1	97.42913001	52.35917328
TUBB	1	26.39296188	0.034736294
TUBB2A	0.777037037	27.43890518	N/A
TUBB2B	0.691111111	33.62658847	N/A
TUBE1	0.928668478	53.61681329	85.83338158
TULP1	0.93115727	44.58455523	66.36368899
TULP4	0.992100769	14.01759531	15.7413304
TXLNB	0.980354576	86.17790811	94.65061078
TXNDC5	0.801498127	73.93939394	98.04897817
UBD	1	82.40469208	53.86441267
UBE2J1	1	64.10557185	32.06159903
UBE3D	1	62.3655914	82.93290106
UBR2	0.981957842	4.144672532	20.56967522
UFL1	1	24.39882698	45.67822613
UHRF1BP1	0.989552578	50.31280547	53.10021421
ULBP1	1	66.71554252	85.65391073
ULBP2	0.85126162	52.27761486	77.14930817
ULBP3	1	71.56402737	93.04116251
UNC5CL	1	84.50635386	52.06970416
UNC93A	1	90.27370479	79.79505587
UQCC2	1	52.17008798	27.67324726
USP45	1	94.06647116	72.15307127
USP49	0.883568075	28.67057674	12.85821803
UST	0.907125701	41.88660802	23.37752562
UTRN	0.997451388	9.530791789	51.18392867
VARS	0.960071666	29.72629521	28.33323684
VARS2	0.961447911	81.67155425	29.24216986
VEGFA	0.648105182	39.09090909	N/A
VGLL2	0.582815735	60.70381232	97.99108435
VIP	1	49.55034213	33.71157298
VNN1	1	82.11143695	73.93620101
VNN2	1	49.68719453	87.38493603
VPS52	1	14.45747801	13.22873849
VTA1	1	47.96676442	74.99565796
VWA7	0.910453216	91.38807429	83.98077925
WASF1	0.909836066	20.40078201	12.69611532
WDR27	0.898280802	99.3255132	86.89283853
WDR46	1	14.84848485	48.62502171
WISP3	1	71.13391984	61.09535113
WRNIP1	0.731948566	52.16031281	74.48619232
WTAP	0.949376947	19.99022483	4.608348289
XPO5	0.991976464	7.849462366	12.03033636
YIPF3	1	27.5659824	40.18989174
ZBED9	0.99047619	12.61974585	42.80669253
ZBTB12	0.947826087	31.95503421	5.523070688
ZBTB2	1	23.21603128	5.80675042
ZBTB22	1	38.73900293	26.16800787
ZBTB24	1	27.87878788	35.65101604
ZBTB9	1	44.50635386	32.63474787
ZC3H12D	0.555625	82.00391007	85.82180281
ZDHHC14	0.963975984	26.68621701	16.00764198
ZFAND3	0.896306818	37.87878788	10.59456956
ZFP57	1	75.80645161	50.62235859
ZKSCAN3	1	28.87585533	35.21102298
ZKSCAN4	0.95828295	61.00684262	45.12823482
ZKSCAN8	1	32.65884653	40.19568112
ZNF165	1	53.52883675	66.89052278
ZNF184	1	10.26392962	29.24795924
ZNF292	0.97902439	6.089931574	32.77948243
ZNF311	1	46.50048876	69.79679268
ZNF318	0.94168121	1.368523949	32.05580965
ZNF322	0.669148056	54.34017595	N/A
ZNF391	1	64.7311828	93.18010768
ZNF451	0.665400844	8.817204301	55.41596712
ZNF76	1	58.40664712	55.05123603
ZNRD1	1	43.04985337	58.67538934
ZSCAN16	1	70.86999022	50.54709662
ZSCAN31	1	29.16911046	28.80217681
ZSCAN9	0.883703704	53.02052786	45.4292827
ZUFSP	1	42.79569892	65.26949574
AASS	1	19.91202346	60.78272448
ABCA13	0.968484534	99.64809384	77.03352052
ABCB1	1	13.07917889	27.87587564
ABCB4	1	13.68523949	38.1115035
ABCB5	0.969635111	99.46236559	70.74046199
ABCB8	0.976303318	57.99608993	77.05088867
ABCF2	1	5.366568915	8.070398888
ABHD11	1	31.91593353	80.66925259
ACHE	0.861445783	29.02248289	10.83772361
ACTB	1	15.57184751	0.005789382
ACTL6B	0.979744936	17.34115347	2.657326463
ACTR3B	0.936202921	27.66373412	4.029410062
ACTR3C	0.891271057	91.28054741	97.38898859
ADAM22	1	26.0801564	23.07068836
ADAP1	0.649847095	24.62365591	5.436229954
ADCK2	0.968569932	77.79081134	70.05731488
ADCY1	0.903317267	4.340175953	7.474092514
ADCYAP1R1	0.943262411	17.83968719	23.13437156
AEBP1	0.975260051	50.86999022	65.04949922
AGAP3	0.725040043	8.641251222	9.239854108
AGFG2	0.85033557	62.04301075	75.95669542
AGK	1	66.5200391	75.6035431
AGMO	1	90.77223851	59.98957911
AGR2	1	45.13196481	63.02321542
AGR3	1	46.49071359	86.19811266
AHCYL2	0.847675569	15.55229717	12.65558965
AHR	0.996907615	39.6969697	31.37266254
AIMP2	1	61.28054741	85.6944364
AKAP9	0.986073826	18.90518084	54.25809066
AKR1B1	1	49.13978495	61.02587854
AKR1B10	1	81.36852395	41.04672031
AKR1B15	0.858076564	89.00293255	86.27337463
AKR1D1	1	30.33235582	52.59074857
ALKBH4	0.93129771	52.38514174	27.71956232
AMPH	0.967250923	38.61192571	38.32571065
AMZ1	0.897824654	99.36461388	98.37897296
ANKIB1	0.989826451	69.78494624	17.3739362
ANKMY2	1	67.07722385	53.69652058
ANKRD7	1	71.9257087	92.3580154
ANLN	0.998557831	58.86608016	40.693568
AOAH	0.931666667	82.24828935	82.37133098
AOC1	0.996129032	80.79178886	55.23649627
AP1S1	0.963488844	40.25415445	4.185723383
AP4M1	1	42.33626588	67.11051931
AP5Z1	0.816720257	72.98142717	N/A
AQP1	1	61.35874878	45.80559254
ARF5	0.877442274	39.30596285	1.881549239
ARL4A	1	34.70185728	20.00231575
ARMC10	0.862689394	63.89051808	59.10959301
ARPC1A	1	36.16813294	15.43449314
ARPC1B	0.817549957	62.7370479	54.77913507
ASB10	0.766961652	95.32746823	48.21397557
ASB15	1	59.59921799	51.57760667
ASB4	1	54.5943304	89.16227639
ASIC3	0.952027413	83.4799609	96.60742199
ASL	1	24.8973607	16.84131303
ASNS	1	18.57282502	33.17894981
ASZ1	1	54.54545455	89.81647658
ATG9B	0.614897579	61.96480938	89.5154287
ATP5J2	1	58.8856305	98.30371099
ATP5J2-PTCD1	1	92.19941349	53.31442135
ATP6V0A4	1	76.56891496	57.82435014
ATP6V0E2	0.530748663	52.17008798	15.72975164
ATP6V1F	0.805309735	53.80254154	40.81514502
AUTS2	0.898423818	3.323558162	23.0880565
AVL9	0.95266567	51.45650049	52.05233602
AZGP1	1	57.51710655	93.35378915
BAIAP2L1	0.959697733	69.88269795	51.53129161
BAZ1B	0.975906278	3.040078201	9.529323221
BBS9	1	39.45259042	50.71498871
BCAP29	1	31.20234604	63.80478203
BCL7B	0.708609272	36.66666667	59.05169918
BET1	0.951282051	45.53274682	93.02958374
BLVRA	1	66.52981427	82.689747
BMPER	1	50.0684262	91.75591964
BMT2	1	18.09384164	6.929890581
BPGM	1	32.40469208	55.01649974
BRAF	0.940903335	7.761485826	3.670468361
BRAT1	0.923627685	95.0342131	85.52075494
BRI3	0.552036199	45.72825024	8.973542523
BUD23	0.977777778	40.33235582	90.23910149
BUD31	1	36.32453568	8.417761825
BZW2	0.971538462	20.24437928	24.41961443
C1GALT1	1	20.17595308	33.98946332
C7orf25	0.89265928	28.12316716	20.27441672
C7orf26	0.996350365	26.43206256	84.5539281
C7orf31	0.99501385	96.33431085	72.87095467
C7orf33	1	70.49853372	80.32767904
C7orf34	1	85.99217986	93.42905112
C7orf43	0.668536175	29.53079179	9.708794072
C7orf49	1	73.83186706	93.0122156
C7orf50	0.97319933	68.45552297	37.42256701
C7orf55-LUC7L2	1	42.84457478	14.21293348
C7orf57	0.929039301	81.93548387	64.0421467
C7orf61	1	55.28836755	57.28014821
C7orf62	1	65.85532747	63.01163666
CACNA2D1	0.984209015	6.96969697	12.88137556
CADPS2	0.857675112	10.79178886	58.06171482
CALCR	0.948068398	47.7028348	47.91292769
CALD1	0.936067551	42.51221896	74.41093035
CALN1	0.849875931	30.45943304	4.845712962
CALU	0.836683417	25.22971652	20.25125919
CAMK2B	0.757170172	31.50537634	4.289932264
CAPZA2	0.954292085	60.03910068	39.08990911
CARD11	0.971605285	29.83382209	6.559370115
CASD1	0.934199838	39.56989247	30.09899844
CASP2	1	23.84164223	33.2773693
CAV1	1	63.95894428	75.8988016
CAV2	0.994392523	62.19941349	99.43842992
CBLL1	0.989973262	9.970674487	14.09714583
CBX3	1	46.76441838	4.272564117
CCDC126	1	46.69599218	33.23684363
CCDC129	0.917989418	95.2688172	69.70416257
CCDC136	0.790659788	28.73900293	57.17014995
CCDC146	1	49.90224829	36.18942859
CCL24	1	60.18572825	35.09523534
CCL26	0.832764505	63.68523949	27.760088
CCM2	0.978201635	24.83870968	42.00775777
CCT6A	0.91565534	29.87292278	41.23198055
CCZ1	0.692358804	78.90518084	82.08186187
CCZ1B	0.65448505	66.4516129	N/A
CD36	1	90.95796676	98.03739941
CDCA7L	0.995003569	55.89442815	83.51183929
CDHR3	1	60.34213099	89.27227465
CDK13	0.715094751	31.56402737	20.74335668
CDK14	1	24.68230694	39.83673942
CDK5	1	32.11143695	1.765761593
CDK6	1	33.5483871	3.103108898
CEP41	0.94165316	57.95698925	50.90603833
CFAP69	0.943719973	67.18475073	61.64534244
CFTR	1	94.46725318	91.06698315
CHCHD2	1	45.07331378	71.52781798
CHCHD3	0.883426966	51.37829912	39.39095698
CHN2	0.980283426	26.95014663	80.06136745
CHPF2	0.978197065	82.21896383	39.19411799
CHRM2	1	34.7311828	11.44560875
CHST12	1	43.74389052	58.35118393
CLCN1	0.937806874	75.13196481	65.39107277
CLDN12	1	26.04105572	8.672494645
CLDN15	1	40.57673509	54.79650321
CLDN3	1	56.78396872	54.07861981
CLDN4	1	53.97849462	36.43258264
CLEC2L	0.590015129	73.7829912	95.29323221
CLEC5A	0.97274276	66.87194526	78.1508713
CLIP2	0.980943455	48.87585533	21.13703468
CNOT4	1	24.32062561	5.592543276
CNPY1	1	60.24437928	99.54842818
CNPY4	1	48.12316716	87.12441383
CNTNAP2	0.975782779	46.26588465	59.72326753
COA1	1	66.87194526	80.90082788
COBL	0.929997535	83.94916911	75.29091646
COG5	0.997004867	56.56891496	44.05140971
COL1A2	0.969105691	19.19843597	16.08869334
COL26A1	0.885218827	85.74780059	61.9521797
COL28A1	1	90.5083089	62.52532855
COPG2	0.919329073	58.47507331	16.21605975
COPS6	0.923529412	21.45650049	5.470966248
COX19	1	52.52199413	95.34533665
CPA1	0.948302469	59.5601173	62.86111272
CPA2	1	53.89051808	47.11399294
CPA4	1	77.43890518	83.95183234
CPA5	0.987416728	89.14956012	86.63810571
CPED1	1	69.53079179	46.08348289
CPSF4	1	34.70185728	6.229375326
CPVL	1	65.32746823	59.3411683
CRCP	1	38.28934506	63.59057489
CREB3L2	0.857142857	36.97947214	88.67017889
CREB5	1	30.71358749	27.1406241
CRHR2	0.718012422	81.72043011	93.6953627
CROT	0.956240676	81.94525904	70.27731141
CRYGN	0.965620329	85.4740958	56.71857813
CTTNBP2	0.983661417	20.88954057	68.92838534
CUL1	1	9.853372434	0.312626643
CUX1	0.894813467	7.497556207	20.02547328
CYCS	1	46.56891496	4.394141145
CYP2W1	0.594684385	73.03030303	82.50448677
CYP3A4	1	79.88269795	71.82307648
CYP3A43	0.925399645	79.38416422	93.86904417
CYP3A5	0.93457383	49.52101662	40.6588317
CYP3A7	1	41.83773216	65.28686389
CYP3A7-CYP3A51P	1	43.18670577	N/A
CYP51A1	1	24.79960899	53.60967985
CYTH3	0.901442308	19.85337243	3.433103688
DAGLB	1	46.63734115	97.65530018
DBF4	1	39.11045943	43.91825392
DBNL	0.875730994	72.59042033	84.57129624
DDC	1	20.45943304	52.33022636
DDX56	0.984080189	46.60801564	64.44740346
DENND2A	1	58.19159335	61.66271059
DFNA5	1	81.30009775	94.11798761
DGKB	0.941409343	21.13391984	11.9840213
DGKI	0.891369048	7.741935484	13.74399352
DLD	1	28.87585533	33.78104556
DLX5	1	22.50244379	88.86701789
DLX6	0.619101124	54.34995112	13.18821282
DMTF1	1	53.30400782	25.06802524
DNAAF5	0.771788991	71.95503421	59.68853123
DNAH11	0.973477477	99.5601173	N/A
DNAJB6	0.798664122	36.64711632	24.70908354
DNAJB9	1	64.74095797	61.68007874
DNAJC2	0.99119171	14.63343109	25.64117409
DNAJC30	1	55.4056696	63.86267585
DOCK4	0.910892711	11.61290323	34.28472182
DPP6	0.869966185	43.4799609	29.7516355
DPY19L1	0.955492424	21.73020528	27.11167718
DTX2	0.844818517	65.93352884	45.18033926
DUS4L	1	51.14369501	86.70178892
DYNC1I1	0.945584726	14.78983382	35.70312048
EEPD1	0.974048443	58.2111437	49.11132982
EGFR	0.994257179	5.122189638	24.18803914
EIF2AK1	0.93791688	35.24926686	60.10536676
EIF3B	0.800636689	8.377321603	12.81190297
EIF4H	1	36.85239492	3.207317779
ELMO1	1	11.84750733	6.3683205
ELN	0.952889945	69.4916911	84.9128698
EPDR1	0.764553687	60.63538612	96.66531581
EPHA1	0.950983661	62.56109482	41.20882302
EPHB4	0.955085865	34.13489736	16.93973253
EPHB6	1	25.14173998	32.51317084
EPO	1	59.13978495	16.58079083
ERV3-1	0.785674931	77.41935484	67.64314248
ERVW-1	0.899196042	73.67546432	33.79841371
ESYT2	0.85032538	7.536656891	70.02836797
ETV1	0.962410888	27.46823069	17.9934001
EVX1	0.765422078	41.35874878	98.96948996
EXOC4	0.993670886	14.26197458	36.16048168
EZH2	1	13.92961877	1.493660626
FAM126A	1	74.50635386	28.36218375
FAM131B	0.972899729	30.59628543	9.703004689
FAM133B	0.639030612	41.69110459	14.54871765
FAM180A	1	87.75171065	86.55126498
FAM220A	1	62.94232649	72.23412262
FAM221A	0.927252986	83.19648094	89.02912059
FAM3C	1	37.16520039	42.23933306
FAM71F1	0.98605948	78.1427175	77.77456145
FAM71F2	0.989429175	80.18572825	82.31922654
FASTK	0.925266904	34.78983382	12.40664621
FBXL13	1	74.87781036	63.07531986
FBXL18	0.959963185	31.44672532	50.15341863
FBXO24	0.91322314	37.82013685	46.19927054
FERD3L	1	28.19159335	23.580154
FEZF1	0.961111111	26.29521017	60.07063046
FGL2	1	28.41642229	44.13825045
FIGNL1	1	50.73313783	58.66381057
FIS1	1	60.70381232	99.83210791
FKBP14	1	30.45943304	87.76703526
FKBP6	0.878071834	59.38416422	44.80402941
FKBP9	0.794591784	21.88660802	65.25791698
FLNC	0.977886684	0.869990225	26.41116193
FMC1	1	58.82697947	49.48185029
FOXK1	0.68263205	22.78592375	10.98824755
FOXP2	0.993263158	8.025415445	15.25502229
FSCN1	0.957276368	23.1085044	25.50801829
FSCN3	0.996704021	81.50537634	78.16823945
FZD1	0.87037037	10.73313783	31.99791582
FZD9	0.835022523	10.13685239	N/A
GAL3ST4	0.957113683	74.05669599	95.4611243
GALNT11	1	75.78690127	46.72031494
GALNTL5	1	89.23753666	86.27916401
GARS	0.955779335	44.78005865	29.82689747
GATAD1	0.696125908	45.37634409	50.5876223
GATS	1	45.52297165	20.11231402
GBAS	0.895206243	36.69599218	30.09320905
GBX1	0.680656934	67.75171065	74.51513923
GCC1	1	14.99511241	30.16268164
GCK	1	16.84261975	8.041451977
GET4	0.845472441	29.03225806	37.08678284
GGCT	0.783491204	52.83479961	94.19903896
GHRHR	0.870454545	60.55718475	98.75528281
GIGYF1	0.9628125	3.020527859	23.62646906
GIMAP1	0.953513514	57.34115347	59.306432
GIMAP1-GIMAP5	0.865979381	55.37634409	N/A
GIMAP2	1	82.03323558	48.93764835
GIMAP4	1	45.27859238	86.02443119
GIMAP5	1	48.97360704	51.51971285
GIMAP6	0.959743824	94.05669599	82.4639611
GIMAP7	0.967884828	61.24144673	25.48486077
GIMAP8	1	69.70674487	39.42569328
GJC3	1	57.65395894	30.84582875
GLCCI1	0.725478469	22.3655914	93.57957506
GLI3	1	1.632453568	49.5744804
GNA12	0.777986241	72.12121212	9.911422451
GNAI1	0.973467521	22.85434995	2.327331674
GNAT3	0.955169259	51.97458456	61.25166445
GNB2	1	21.42717498	0.752619695
GNG11	1	62.28739003	23.4817345
GNGT1	1	55.59139785	60.51062352
GPC2	0.755630631	33.86119257	31.73160424
GPER1	1	40.03910068	25.38065188
GPNMB	1	83.37243402	83.9981474
GPR141	1	39.33528837	58.91275401
GPR146	1	63.88074291	65.10739304
GPR22	1	23.81231672	9.326694842
GPR37	0.979414951	33.16715543	55.35228391
GPR85	1	23.32355816	8.811439819
GRB10	1	17.28250244	25.14907659
GRM3	1	4.232649071	30.59688531
GRM8	1	15.06353861	42.10038789
GSAP	0.92849162	32.07233627	83.09500376
GSTK1	1	43.08895406	75.58038557
GTF2IRD1	0.974642393	9.110459433	24.2980374
GTPBP10	1	67.2629521	69.01522608
GUSB	0.9785	14.2228739	36.64678979
H2AFV	0.988290398	45.09286413	3.051004458
HBP1	1	17.73216031	13.30400046
HDAC9	0.951052931	10.16617791	24.72066231
HECW1	1	1.085043988	26.30116367
HEPACAM2	0.953826692	42.71749756	92.9137961
HERPUD2	1	53.77321603	31.29740057
HGF	0.982417582	7.634408602	12.20401783
HIBADH	0.910490857	21.54447703	52.81074509
HILPDA	1	58.79765396	36.50205523
HIP1	0.985776129	10.10752688	30.31320558
HIPK2	0.987955105	2.394916911	20.39599375
HNRNPA2B1	1	29.36461388	0.538412551
HOXA1	1	31.8572825	95.8837492
HOXA10	0.656426839	56.54936461	97.95055868
HOXA11	0.817124736	52.07233627	29.00480519
HOXA13	0.641332195	48.49462366	N/A
HOXA2	0.911013216	41.13391984	58.93591154
HOXA3	0.851796407	28.52394917	91.21171771
HOXA4	0.569803516	61.61290323	97.2905691
HOXA5	0.986536108	41.80840665	73.12568749
HOXA6	1	37.86901271	97.80003474
HOXA7	0.99856528	44.39882698	92.77485092
HOXA9	0.997569866	59.19843597	94.63324263
HSPB1	0.690095847	46.81329423	53.04810977
HTR5A	1	37.43890518	90.15226075
HUS1	1	48.60215054	87.34441035
HYAL4	1	86.77419355	88.17229202
ICA1	1	47.82013685	67.59103804
IFRD1	1	28.65102639	32.82000811
IFT22	1	54.50635386	51.4039252
IGF2BP3	1	9.159335288	18.71128351
IGFBP1	0.757575758	60.90909091	96.84478666
IGFBP3	0.533112583	59.04203324	90.45330863
IKZF1	0.771121352	22.79569892	8.018294448
IL6	1	40.62561095	56.6606843
IMMP2L	1	48.38709677	27.11746657
IMPDH1	0.813099042	34.25219941	35.17628669
ING3	1	14.72140762	4.810976669
INHBA	0.974319066	35.44477028	5.048341342
INMT	1	88.47507331	67.93261159
INSIG1	0.772941176	49.89247312	43.15405546
INTS1	0.88693207	35.4740958	17.82550802
