Gene_Name	RVIS_ExAC
CHST3	31.91976387
SPOCK2	69.51990844
ANAPC16	65.21293898
DDIT4	39.02776941
DNAJB12	37.43148003
MCU	40.79272333
OIT3	21.6794169
PLA2G12B	28.04650322
P4HA1	29.73314861
ECD	79.62773327
DNAJC9	52.35829167
MRPS16	60.32166737
TTC18	9.270525872
ANXA7	49.55123185
PPP3CB	32.9317511
USP54	42.87091139
MYOZ1	48.03325101
SYNPO2L	15.800253
SEC24C	15.92072767
FUT11	32.88356123
CHCHD1	51.2499247
NDST2	17.28811517
CAMK2G	10.76441178
PLAU	91.37401361
VCL	9.776519487
AP3M1	15.24004578
ADK	22.53478706
KAT6B	0.475874947
DUSP13	95.89783748
SAMD8	28.55852057
VDAC2	45.48521173
ZNF503	15.54725619
C10orf11	43.61183061
KCNMA1	1.843262454
DLG5	6.108065779
POLR3A	1.397506174
ZMIZ1	0.855370158
PPIF	84.66959822
ZCCHC24	94.31359557
SFTPD	67.18269984
C10orf57	70.4837058
ANXA11	74.30275285
MAT1A	16.66767062
DYDC1	52.35829167
DYDC2	77.97120655
FAM213A	64.30335522
TSPAN14	27.42003494
SH2D4B	88.23564845
C10orf99	63.4901512
CDHR1	95.62074574
LRIT1	81.59749413
RGR	45.24426239
WAPAL	5.053912415
OPN4	26.93211252
LDB3	94.78344678
BMPR1A	17.86036986
MMRN2	7.770616228
SNCG	88.95247274
C10orf116	59.70122282
GLUD1	9.692187218
FAM35A	89.50665623
MINPP1	12.79440998
PAPSS2	15.33040178
ATAD1	28.78139871
RNLS	66.52008915
LIPF	20.95656888
ANKRD22	91.30172881
STAMBPL1	43.3226914
ACTA2	31.73905186
FAS	69.82109511
CH25H	30.42587796
LIPA	52.11734233
IFIT3	48.19589181
IFIT5	76.21227637
SLC16A12	12.86669478
PANK1	32.04023854
KIF20B	64.7671827
HTR7	12.45105717
RPP30	31.61255346
ANKRD1	57.07487501
PCGF5	56.35805072
HECTD2	37.73266671
PPP1R3C	43.49135594
TNKS2	1.391482441
BTAF1	1.042105897
MARCH5	40.32889585
IDE	3.776880911
KIF11	72.68839227
HHEX	53.83410638
EXOC6	73.7184507
CYP26C1	78.23022709
CYP26A1	10.02349256
CEP55	94.1750497
PDE6C	34.16059274
FRA10AC1	79.67592314
LGI1	8.782603458
SLC35G1	25.87795916
NOC3L	66.07433287
HELLS	7.728450093
CYP2C18	60.45418951
CYP2C19	95.25329799
CYP2C9	87.79591591
CYP2C8	93.68110355
PDLIM1	27.55858081
SORBS1	44.44912957
ALDH18A1	7.210409012
ENTPD1	30.84151557
CCNJ	24.11902897
BLNK	61.84567195
DNTT	80.31443889
OPALIN	82.04325041
TLL2	10.64393711
TM9SF3	15.53520872
LCOR	34.58225408
C10orf12	49.84037106
SLIT1	3.590145172
ARHGAP19	45.43099813
RRP12	27.79350642
PGAM1	74.83886513
EXOSC1	42.57574845
ZDHHC16	19.75784591
MMS19	33.88350099
UBTD1	48.42479369
ANKRD2	66.026143
HOGA1	65.62255286
MORN4	54.6292392
PI4K2A	40.9493404
AVPI1	91.77760376
SFRP5	67.24896091
LOXL4	94.80151798
PYROXD2	90.12107704
HPS1	86.79597615
HPSE2	41.15414734
CNNM1	26.32973917
GOT1	35.23884103
ENTPD7	21.09511475
COX15	62.87573038
CUTC	54.27986266
ABCC2	86.24179266
DNMBP	15.79422926
CPN1	14.47503162
ERLIN1	43.61183061
CHUK	12.85464731
CWF19L1	42.97933859
BLOC1S2	47.05138245
PKD2L1	91.57279682
SCD	19.44461177
WNT8B	35.77495332
SEC31B	93.48232034
NDUFB8	66.64658755
HIF1AN	43.015481
PAX2	15.72194446
FAM178A	13.7341124
SEMA4G	61.02644419
MRPL43	85.09125956
C10orf2	7.595927956
LZTS2	80.82645624
SFXN3	42.81067406
KAZALD1	70.79091621
TLX1	49.65363532
BTRC	64.51418589
POLL	63.80338534
DPCD	64.30335522
FGF8	36.96765255
NPM3	64.15276188
MGEA5	9.896994157
KCNIP2	60.86982712
HPS6	22.58297693
LDB1	17.51099331
PPRC1	2.957653153
NOLC1	32.48599482
ELOVL3	25.0768026
PITX3	32.70887296
GBF1	0.80718029
TMEM180	11.93301608
ACTR1A	21.74567797
SUFU	17.83627492
ARL3	58.76754412
SFXN2	56.65321366
WBP1L	62.25528583
CYP17A1	11.20414433
C10orf32	48.01517981
CNNM2	8.571772785
NT5C2	19.92048672
INA	42.86488766
PCGF6	62.34564183
TAF5	19.03499789
USMG5	56.18938618
CALHM2	58.0808385
CALHM1	93.56062888
NEURL	41.64809349
OBFC1	76.39901211
SLK	10.18010963
COL17A1	86.4285284
GSTO1	78.09770496
GSTO2	75.07981447
ITPRIP	12.33660623
SORCS3	2.029998193
SORCS1	19.51087284
XPNPEP1	7.927233299
ADD3	44.95512319
MXI1	47.52123366
SMNDC1	45.29245226
DUSP5	67.68869345
PDCD4	13.81242094
SHOC2	22.96849587
ADRA2A	62.82151678
GPAM	30.04035901
TECTB	55.74965364
ACSL5	22.12517318
ZDHHC6	22.02276971
VTI1A	42.09384977
TCF7L2	10.96319499
HABP2	88.92235408
NRAP	99.66267092
CASP7	77.1519788
PLEKHS1	81.90470454
DCLRE1A	70.91741461
NHLRC2	80.03734715
ADRB1	34.10637913
C10orf118	17.81217999
TDRD1	15.28823565
VWA2	97.27727245
ABLIM1	64.08047708
TRUB1	47.40678272
ATRNL1	1.963737124
GFRA1	28.03445576
PNLIP	30.76320704
PNLIPRP1	24.50454792
C10orf82	78.89886151
KCNK18	61.59869887
SLC18A2	18.96873682
PDZD8	7.427263418
EMX2	38.66032167
RAB11FIP2	20.46864647
FAM204A	40.01566171
PRLHR	51.74989458
EIF3A	6.047828444
FAM45A	49.59339799
SFXN4	13.78230227
PRDX3	36.60020481
GRK5	33.13655804
TIAL1	27.85976748
BAG3	52.66550208
INPP5F	24.60695139
MCMBP	5.385217758
SEC23IP	7.089934341
WDR11	5.55990603
FGFR2	7.879043431
NSMCE4A	80.88066984
TACC2	98.77115836
PLEKHA1	66.97186916
HTRA1	11.51135474
CUZD1	94.62080598
C10orf88	84.0913198
PSTK	56.71947473
ACADSB	69.01993856
BUB3	22.20950545
GPR26	20.43250407
CPXM2	80.21805915
CHST15	47.06945365
OAT	39.19643395
LHPP	63.26727306
FAM53B	71.27883862
ZRANB1	6.909222336
CTBP2	86.62128787
C10orf137	1.909523523
MMP21	53.17751943
UROS	60.53249804
BCCIP	60.1289079
DHX32	29.74519607
ADAM12	20.03493765
FOXI2	78.77838684
CLRN3	73.55580989
PTPRE	17.45075598
MKI67	99.77712186
MGMT	57.9543401
GLRX3	36.60020481
TCERG1L	85.41654117
BNIP3	53.77386904
DPYSL4	4.379254262
STK32C	51.74989458
PWWP2B	72.12216132
C10orf91	51.47280284
INPP5A	43.40702367
NKX6-2	21.14330462
KNDC1	90.27769411
VENTX	91.71736642
TUBGCP2	24.38407325
ZNF511	45.94903921
PRAP1	65.85145473
FUOM	59.0506596
ECHS1	36.02795012
PAOX	67.92361906
CYP2E1	64.09252455
SYCE1	93.14499127
ODF3	80.08553702
BET1L	48.49105476
RIC8A	20.79392808
SIRT3	70.94753328
PSMD13	52.97271249
NLRP6	60.05662309
B4GALNT4	65.58641046
PKP3	96.93391964
PTDSS2	14.02927534
RNH1	42.45527378
HRAS	22.08300705
LRRC56	94.53647371
C11orf35	99.0121077
RASSF7	91.21137281
IRF7	38.27480272
CDHR5	95.20510813
TALDO1	46.96102644
PDDC1	57.12908861
CEND1	50.32226974
SLC25A22	35.41352931
PIDD	60.2011927
RPLP2	68.97174869
PNPLA2	82.69983736
CD151	36.56406241
POLR2L	40.38913318
TSPAN4	69.01993856
CHID1	19.11933016
TOLLIP	81.37461599
CTSD	20.46864647
SYT8	96.95801458
TNNT3	42.53960605
IGF2	34.62442022
INS	48.68983796
TH	64.05638215
TSPAN32	95.38582013
CD81	17.1676405
TSSC4	92.41009578
KCNQ1	9.144027468
SLC22A18	86.80199988
PHLDA2	49.73194386
CARS	52.44262394
ART5	91.42220348
ART1	69.86326125
CHRNA10	92.33178724
NUP98	73.58592856
PGAP2	65.63460033
RHOG	34.89548822
STIM1	4.469610264
RRM1	13.40883079
OR51E2	56.894163
MMP26	80.19998795
HBB	70.64634661
HBG2	62.54442503
HBE1	42.67212819
OR51B4	88.6030962
UBQLN3	95.96409855
C11orf42	60.93608819
FAM160A2	52.85826155
CCKBR	62.79139811
PRKCDBP	75.97735076
HPX	78.70610204
TRIM3	7.674236492
ARFIP2	11.26438166
FXC1	71.11017409
ILK	27.45617734
TAF10	31.31739052
TPP1	83.10945124
DCHS1	87.54894283
OR6A2	88.77778447
OR10A5	91.38606108
OR10A4	88.05493645
ZNF215	83.09138004
NLRP14	97.66881513
RBMXL2	76.71224625
SYT9	36.08818746
OLFML1	93.89795795
CYB5R2	70.88729595
OR5P2	87.36823083
OR5P3	76.39901211
NLRP10	76.45924944
EIF3F	73.10402988
TUB	16.31227035
RIC3	78.58562737
STK33	46.96102644
RPL27A	37.29293416
ST5	34.63044395
AKIP1	72.43539546
C11orf16	76.89898199
ASCL3	64.6587555
TMEM9B	40.64815373
SCUBE2	18.59526535
ZNF143	4.294921993
WEE1	32.35347268
ADM	54.02084212
AMPD3	36.37732667
RNF141	60.04457563
LYVE1	82.10951148
CTR9	6.053852178
GALNTL4	8.041684236
DKK3	42.39503644
MICAL2	76.19420517
TEAD1	14.29431962
BTBD10	29.407867
PTH	45.29245226
FAR1	31.43184146
RRAS2	39.47352569
COPB1	24.84790073
PSMA1	36.63032347
PDE3B	10.98126619
CYP2R1	25.0948738
CALCA	78.5193663
CALCB	34.89548822
SOX6	2.228781399
C11orf58	43.45521354
RPS13	37.75073791
PIK3C2A	7.487500753
USH1C	42.00349377
MYOD1	32.57032709
KCNC1	10.87886272
SERGEF	76.51346304
TPH1	44.56358051
MRGPRX3	94.4641889
MRGPRX4	89.13318475
SAA4	77.29052467
SAA2	82.24805735
SAA1	91.71134269
HPS5	82.88054936
GTF2H1	19.26389977
LDHA	55.35811096
LDHC	67.75495452
LDHAL6A	87.13932896
TSG101	25.37798928
UEVLD	23.25161135
TMEM86A	45.08162159
PTPN5	53.37630263
MRGPRX1	63.88771761
MRGPRX2	89.72953437
CSRP3	18.80609602
E2F8	6.005662309
NAV2	1.49388591
HTATIP2	43.55761701
PRMT3	54.25576772
SLC6A5	79.76025541
NELL1	91.81374616
SLC17A6	7.565809289
FANCF	61.12884766
GAS2	45.36473706
MUC15	69.3151015
SLC5A12	82.76609843
FIBIN	68.53803988
BBOX1	29.11872779
CCDC34	47.32245045
LIN7C	47.581471
BDNF	39.60002409
KIF18A	29.98012168
FSHB	53.83410638
ARL14EP	31.13667851
MPPED2	21.5529185
DCDC1	37.52183603
DNAJC24	59.88193482
IMMP1L	44.2202277
ELP4	56.83392567
RCN1	84.79609662
WT1	35.70266851
EIF3M	32.9317511
PRRG4	77.77242335
TCP11L1	27.45617734
CSTF3	17.10740317
HIPK3	11.46316487
CD59	50.36443588
FBXO3	39.27474249
LMO2	44.94909945
NAT10	24.19733751
ABTB2	13.96301428
CAT	31.89566894
ELF5	53.91241491
EHF	48.42479369
APIP	84.03108246
PDHX	85.44665984
CD44	90.42828745
PAMR1	65.00210831
COMMD9	73.23052828
TRAF6	19.77591711
RAG1	16.02313114
RAG2	57.18330221
C11orf74	86.89837962
HSD17B12	54.73164267
ALKBH3	57.30980061
ACCS	83.83229926
EXT2	81.40473465
CD82	66.18276007
TSPAN18	55.6171315
TP53I11	31.80531293
CHST1	12.87874224
SLC35C1	27.87783868
CRY2	16.15565327
MAPK8IP1	13.7160412
PEX16	59.32775134
DGKZ	79.21209566
MDK	45.57556774
HARBI1	56.71947473
ATG13	70.83308234
ARHGAP1	46.5032227
ZNF408	11.2523342
CKAP5	1.018010963
C11orf49	40.75658093
ARFGAP2	59.46629721
DDB2	24.42623938
ACP2	33.96180953
NR1H3	24.83585326
MADD	1.71676405
SPI1	40.83488946
SLC39A13	42.34684658
PSMC3	23.42027589
RAPSN	36.3652792
CELF1	14.24612975
KBTBD4	17.0592133
NDUFS3	26.31166797
MTCH2	66.22492621
AGBL2	19.97470032
PTPRJ	62.35166556
FOLH1	52.68357328
TRIM48	97.717005
OR5I1	77.01343293
APLNR	16.59538582
TNKS1BP1	89.20546955
SSRP1	20.13131739
P2RX3	61.23727486
PRG3	86.65743028
PRG2	43.29859647
SLC43A3	59.46629721
RTN4RL2	38.31094512
SLC43A1	24.08891031
TIMM10	48.68983796
UBE2L6	71.26679116
SERPING1	17.95072586
YPEL4	54.4665984
CLP1	15.890609
ZDHHC5	21.4264201
MED19	38.71453527
TMX2	63.81543281
OR10W1	79.13378712
LPXN	71.14029275
GLYAT	88.44045539
FAM111B	19.3783507
FAM111A	20.28191073
OSBP	8.957291729
STX3	64.77320643
MRPL16	79.6518282
GIF	82.69983736
TCN1	90.91018613
PLAC1L	50.03313053
MS4A2	84.53707608
MS4A6A	77.21221613
MS4A4A	80.7481477
MS4A6E	83.91663153
MS4A7	85.1334257
MS4A5	79.96506235
MS4A12	86.65743028
MS4A8B	61.53846154
MS4A15	84.03108246
MS4A10	84.87440516
CCDC86	60.59875911
PRPF19	25.87795916
TMEM109	38.5579182
TMEM132A	66.83934703
SLC15A3	73.16426721
CD6	21.15535209
CD5	55.10511415
VWCE	32.27516415
DAK	55.71953497
CYBASC3	45.39485573
TMEM138	55.17739895
CPSF7	13.64978013
SDHAF2	57.43027528
PPP1R32	95.51231854
C11orf10	57.02066141
FEN1	10.60177098
FADS1	31.54629239
FADS2	11.42702247
FADS3	21.89024758
RAB3IL1	61.47220047
SCGB1D1	74.977411
SCGB2A1	74.06782724
SCGB1D2	66.74296729
SCGB2A2	70.29697006
ASRGL1	47.11764352
SCGB1A1	59.0506596
TUT1	41.61797482
MTA2	3.457623035
EML3	5.78278417
ROM1	75.85085236
B3GAT3	29.11872779
GANAB	27.51641467
INTS5	2.252876333
C11orf48	75.41111981
UBXN1	61.98421782
LRRN4CL	63.06848985
BSCL2	48.15974941
GNG3	48.29227155
TTC9C	60.86982712
ZBTB3	22.21552918
TAF6L	17.52304078
TMEM179B	27.99831335
NXF1	5.174387085
STX5	64.41178242
SLC3A2	88.50671646
CHRM1	16.20986688
SLC22A6	48.71995663
SLC22A8	49.55123185
SLC22A9	81.21799892
HRASLS5	96.5845431
LGALS12	77.66399614
HRASLS2	64.34552135
PLA2G16	73.04379254
RTN3	6.011686043
MARK2	5.475573761
RCOR2	13.98710921
NAA40	33.87145353
COX8A	60.44214204
OTUB1	29.28739233
MACROD1	33.87145353
FLRT1	41.70230709
STIP1	7.367026083
FERMT3	93.94614782
NUDT22	87.22366123
VEGFB	90.31383652
FKBP2	58.10493344
PLCB3	6.951388471
BAD	63.17089332
GPR137	21.01680622
KCNK4	51.80410819
TRMT112	47.05138245
PRDX5	80.08553702
CCDC88B	98.46394795
RPS6KA4	25.66110475
SLC22A11	37.30498163
SLC22A12	50.66562255
NRXN2	0.656586953
PYGM	57.43629902
SF1	12.77031504
MAP4K2	41.08788627
MEN1	15.11957111
EHD1	11.18607313
PPP2R5B	17.60134932
GPHA2	68.3452804
BATF2	86.43455214
ARL2	56.30986085
SNX15	89.07897115
CDCA5	80.08553702
ZFPL1	83.56123125
VPS51	17.1495693
ZNHIT2	76.0737305
FAU	53.01487862
MRPL49	64.49009096
SYVN1	35.50388531
POLA2	35.67254985
CDC42EP2	71.24871996
DPF2	17.87844106
TIGD3	11.90892115
FRMD8	66.68272996
LTBP3	9.909041624
SSSCA1	49.09342811
KCNK7	34.02204686
MAP3K11	24.77561593
SIPA1	74.87500753
KAT5	7.475453286
RNASEH2C	49.65363532
OVOL1	64.45394856
SNX32	35.46171917
CFL1	40.64815373
MUS81	52.74983435
EFEMP2	24.35997831
CTSW	78.29046443
FIBP	34.32925727
FOSL1	46.37672429
C11orf68	38.36515873
DRAP1	49.32232998
EIF1AD	54.87621228
BANF1	50.72585989
CST6	47.70194567
CATSPER1	82.39865068
GAL3ST3	28.87777845
PACS1	4.08409132
KLC2	11.01138486
CNIH2	47.15980965
YIF1A	80.65176797
CD248	90.03072104
BRMS1	64.59249443
B3GNT1	25.21534847
SLC29A2	36.66044214
NPAS4	5.282814288
MRPL11	25.21534847
DPP3	44.37684477
BBS1	66.30925848
ZDHHC24	63.64676827
CTSF	36.2749232
CCDC87	88.06096018
CCS	44.43105837
RBM14	6.36708632
RBM4B	21.65532197
SPTBN2	0.518041082
RCE1	9.150051202
PC	1.301126438
LRFN4	28.3838323
SYT12	82.41672188
RHOD	72.09806638
ADRBK1	2.584181676
SSH3	52.59924101
POLD4	54.4665984
RAD9A	69.86326125
PPP1CA	13.80037347
TBC1D10C	31.38967532
PTPRCAP	86.56105054
CORO1B	43.83470875
GPR152	47.73206433
CABP4	87.05499669
AIP	73.50159629
CDK2AP2	62.99018131
CABP2	53.16547196
NDUFV1	37.34714776
NUDT8	46.90078911
ACY3	62.25528583
NDUFS8	49.02716704
TCIRG1	58.29769291
CHKA	28.30552376
C11orf24	66.20083128
LRP5	0.530088549
PPP6R3	6.963435938
GAL	72.48358533
MTL5	75.66411662
CPT1A	38.78079634
MRPL21	77.57364014
IGHMBP2	93.53051021
TPCN2	84.88042889
MYEOV	86.57912174
CCND1	14.24612975
ORAOV1	50.03313053
FGF19	66.35142461
FADD	29.06451419
CTTN	23.84193723
DHCR7	96.13878682
NADSYN1	49.80422866
FAM86C1	95.24727426
RNF121	26.36588157
IL18BP	80.73610023
LAMTOR1	69.05608096
ANAPC15	42.43117884
FOLR1	68.53803988
FOLR2	82.00710801
INPPL1	1.198722968
CLPB	91.31377628
PDE2A	10.27046563
ARAP1	45.40087947
FCHSD2	18.43262454
P2RY2	53.95458105
P2RY6	40.08192278
ARHGEF17	3.668453708
RELT	79.76627914
RAB6A	36.51587254
CHCHD8	74.06782724
PAAF1	46.08758509
DNAJB13	79.92891994
UCP2	63.46003253
UCP3	80.56141196
P4HA3	69.57412204
PGM2L1	18.89645202
KCNE3	52.07517619
POLD3	80.65176797
CHRDL2	36.61225227
SLCO2B1	52.24384073
RPS3	45.20811999
GDPD5	73.12812481
SERPINH1	15.16173724
MOGAT2	82.53117282
UVRAG	21.26980302
WNT11	31.08246491
PRKRIR	29.67291127
C11orf30	2.801036082
LRRC32	64.83344377
TSKU	88.03686525
ACER3	48.58141076
CAPN5	78.83862418
GDPD4	77.73025721
PAK1	13.69797
AQP11	55.6532739
CLNS1A	51.1776399
RSF1	16.98090476
C11orf67	56.9122342
KCTD14	93.54858141
THRSP	63.42991386
NDUFC2	48.8946449
ALG8	85.63339558
GAB2	26.84175652
NARS2	45.64785254
PRCP	19.95662912
C11orf82	47.71399313
RAB30	47.05138245
ANKRD42	70.94753328
CCDC90B	86.97668815
TMEM126B	71.07403168
TMEM126A	78.56153244
CCDC89	73.26064695
CCDC83	81.76013493
PICALM	18.23384133
EED	26.99234986
C11orf73	49.15968918
CCDC81	83.83229926
ME3	10.67405578
PRSS23	36.99174749
FZD4	22.87813987
TMEM135	59.36991747
RAB38	87.51280043
CTSC	23.8178423
GRM5	2.222757665
TYR	10.72826938
NOX4	19.15547256
TRIM49	88.61514367
NAALAD2	72.86910427
CHORDC1	48.08746461
MTNR1B	70.01385459
SLC36A4	75.26655021
C11orf75	56.46045419
TAF1D	69.21269803
C11orf54	50.26203241
MED17	7.728450093
PANX1	32.17878441
GPR83	63.6347208
MRE11A	14.28829589
ANKRD49	39.38919342
FUT4	36.14842479
KDM4D	41.29871694
SESN3	22.48659719
CEP57	27.39594
MTMR2	64.31540269
CCDC82	74.53767845
JRKL	21.50472863
TMEM133	71.51978796
PGR	44.55153304
TRPC6	4.939461478
ANGPTL5	92.16914644
C11orf70	23.79374736
YAP1	34.32925727
BIRC3	29.84759954
BIRC2	16.99897597
MMP7	75.01957713
MMP20	84.85633396
MMP27	94.52442624
MMP8	93.97024276
MMP10	81.11559545
MMP1	88.13926872
MMP3	71.01981808
MMP13	75.41714355
DCUN1D5	49.15968918
PDGFD	70.71863141
CASP4	72.875128
CASP5	90.41623999
CASP1	71.55593037
GRIA4	3.060056623
KBTBD3	15.17980845
GUCY1A2	17.63749172
CWF19L2	41.67218842
RAB39A	26.43214264
ACAT1	12.4932233
C11orf65	76.58574785
EXPH5	97.6989338
DDX10	38.47960966
RDX	23.58894043
FDX1	72.7124872
BTG4	38.11216192
SIK2	10.65598458
PPP2R1B	70.16444792
C11orf1	72.33901572
CRYAB	66.09842781
HSPB2	61.14691886
C11orf52	74.48346485
DLAT	28.94403952
PIH1D2	54.27986266
C11orf57	23.95036444
TIMM8B	56.35805072
BCO2	97.33148606
PTS	44.2925125
TTC12	72.04385278
DRD2	19.14342509
ZW10	21.02282995
HTR3B	91.60893922
HTR3A	18.46274321
ZBTB16	10.02349256
NNMT	52.77995301
C11orf71	75.32076381
RBM7	29.00427685
REXO2	60.91801699
NXPE1	66.68272996
CADM1	15.49304259
BUD13	59.68917535
ZNF259	33.76905006
APOA5	75.34485874
APOC3	66.74296729
APOA1	35.2689597
PAFAH1B2	29.70302994
TAGLN	57.15318354
PCSK7	31.36558039
BACE1	20.37226673
DSCAML1	0.313234143
FXYD2	70.15240046
FXYD6	65.9538582
IL10RA	91.65110536
SCN4B	46.12975122
SCN2B	42.28660924
AMICA1	88.31998072
MPZL3	61.06258659
MPZL2	88.37419433
CD3D	45.48521173
CD3G	70.4837058
UBE4A	17.65556292
ATP5L	42.75043672
TMEM25	81.33847359
IFT46	79.6518282
ARCN1	22.31793265
PHLDB1	28.46816457
CXCR5	38.7747726
BCL9L	2.427564605
UPK2	80.39274742
CCDC84	71.40533703
RPS25	46.09360882
TRAPPC4	25.46834528
HYOU1	6.577916993
HMBS	38.03385338
H2AFX	36.79898801
DPAGT1	17.27606771
C2CD2L	53.88229625
HINFP	45.92494428
ABCG4	11.87277875
NLRX1	96.37973616
PDZD3	88.81995061
CBL	13.28835612
RNF26	47.00319258
C1QTNF5	40.64815373
MFRP	24.13107644
USP2	35.93759412
THY1	54.07505572
PVRL1	28.57056804
TRIM29	62.41792663
OAF	78.5193663
POU2F3	50.88850069
TMEM136	72.81489067
GRIK4	10.13191976
TECTA	2.650442744
SC5DL	37.5880971
SORL1	25.48039275
CRTAM	46.68995844
C11orf63	59.44220228
HSPA8	4.457562797
CLMP	24.67923619
SCN3B	35.2870309
ZNF202	13.67387507
VWA5A	86.87428468
OR8B8	81.09150051
PANX3	81.48304319
SIAE	88.35612313
SPA17	54.36419493
NRGN	58.24347931
VSIG2	63.46003253
ESAM	61.38184447
MSANTD2	14.31841455
ROBO4	98.36154449
HEPACAM	43.17209807
STT3A	10.81862538
CHEK1	11.60773447
ACRV1	64.45394856
PATE1	61.64688874
PATE2	57.51460755
PUS3	75.62797422
HYLS1	56.21348112
CDON	10.02951629
RPUSD4	58.01457744
FAM118B	28.97415818
FOXRED1	49.81627613
TIRAP	89.94036504
DCPS	60.06867056
ST3GAL4	58.57478465
ETS1	26.04059996
KCNJ1	59.59279561
C11orf45	73.64616589
KCNJ5	10.83669658
TP53AIP1	86.18757906
BARX2	74.34491898
TMEM45B	61.98421782
NFRKB	3.258839829
PRDM10	13.89675321
APLP2	66.00204807
ST14	84.109391
ADAMTS15	73.96542377
NTM	22.31793265
OPCML	40.49153665
SPATA19	65.57436299
JAM3	45.24426239
VPS26B	14.07144148
THYN1	37.85314138
ACAD8	24.28769351
B3GAT1	19.77591711
SLC6A12	83.86241793
SLC6A13	39.62411903
CCDC77	58.32781158
B4GALNT3	87.3983495
NINJ2	71.04993675
WNK1	24.40816818
RAD52	63.09258478
ERC1	15.08945244
FBXL14	11.234263
WNT5B	23.52870309
ADIPOR2	27.18510933
FKBP4	73.7003795
ITFG2	13.92687188
NRIP2	74.81477019
FOXM1	88.8018794
RHNO1	69.21269803
TULP3	78.2663695
TSPAN9	36.07011626
PRMT8	18.95066562
EFCAB4B	73.06788748
PARP11	10.77043552
CCND2	31.73905186
C12orf5	51.62339618
FGF23	40.49153665
FGF6	64.99608457
C12orf4	10.66200831
RAD51AP1	69.35726763
DYRK4	43.51545088
AKAP3	87.82603458
NDUFA9	80.14577435
GALNT8	91.18125414
KCNA6	7.830853563
KCNA1	8.324799711
KCNA5	33.01608337
NTF3	35.83519065
VWF	98.95187037
CD9	47.52123366
PLEKHG6	60.30359617
TNFRSF1A	41.9914463
SCNN1A	39.62411903
LTBR	39.49762063
CD27	30.95596651
TAPBPL	92.39804831
MRPL51	44.94909945
NCAPD2	41.17221854
GAPDH	23.69736763
IFFO1	28.34166616
CHD4	0.524064815
LPAR5	60.86982712
ACRBP	55.37618216
ING4	29.87169448
ZNF384	5.481597494
COPS7A	41.54569002
MLF2	48.49105476
PTMS	51.83422685
LAG3	75.26655021
CD4	81.92879947
GPR162	17.54713571
GNB3	19.87832058
CDCA3	56.25564725
TPI1	42.53960605
SPSB2	37.14234082
LRRC23	71.69447624
ENO2	14.62562496
C12orf57	50.32226974
LPCAT3	44.05758689
C1RL	69.38136257
RBP5	72.33901572
CLSTN3	23.06487561
PEX5	29.32955846
CD163L1	40.95536413
CD163	27.75736401
APOBEC1	85.70568038
GDF3	66.36949581
DPPA3	61.4059394
CLEC4C	69.2608879
SLC2A14	50.40660201
SLC2A3	87.89229564
FOXJ2	36.57610987
C3AR1	44.74429251
NECAP1	39.93132944
CLEC4A	76.62791398
CLEC4D	72.25468345
CLEC4E	67.1224625
MFAP5	56.8580206
A2ML1	98.8494669
PHC1	25.76350822
M6PR	23.42027589
KLRG1	63.42991386
PZP	88.46455033
KLRB1	79.03740739
CLEC2D	82.50105415
CLECL1	84.92861876
CD69	59.30365641
CLEC2B	67.64050358
CLEC12A	80.19998795
CLEC12B	81.74206373
CLEC9A	57.38208542
CLEC1A	36.56406241
CLEC7A	78.5193663
OLR1	43.61183061
C12orf59	86.68152521
GABARAPL1	44.37082103
KLRD1	72.86308054
KLRK1	65.57436299
KLRC4	66.35142461
KLRC1	67.58026625
MAGOHB	41.9553039
STYK1	64.51418589
CSDA	89.37413409
TAS2R7	82.69983736
TAS2R8	73.73049816
TAS2R9	82.10951148
TAS2R10	79.90482501
TAS2R13	56.21348112
PRH2	66.18878381
TAS2R14	65.70086139
TAS2R50	57.07487501
TAS2R20	93.0787302
TAS2R19	92.64502138
PRB4	91.88000723
PRB1	94.67501958
ETV6	17.21583037
BCL2L14	82.83838323
LRP6	8.981386663
MANSC1	76.31467984
LOH12CR1	71.6523101
DUSP16	11.13185953
CREBL2	56.75561713
GPR19	37.3351003
CDKN1B	72.39322932
APOLD1	52.65947834
DDX47	50.84031082
GPRC5A	82.48298295
GPRC5D	39.19643395
GSG1	82.23600988
EMP1	82.34443708
GRIN2B	1.090295765
ATF7IP	8.758508524
GUCY2C	14.28227215
HIST4H4	32.46792362
WBP11	13.63170893
C12orf60	90.02469731
ART4	87.12728149
MGP	82.54924402
ERP27	79.13378712
ARHGDIB	22.35407506
PDE6H	59.67712788
RERG	41.86494789
PTPRO	4.915366544
STRAP	39.70242756
MGST1	61.82157701
LMO3	41.37702548
RERGL	92.39202458
PLCZ1	35.38341064
CAPZA3	81.26016505
PLEKHA5	5.90325884
SLCO1C1	38.13023312
SLCO1B3	71.41738449
SLCO1B1	80.21805915
SLCO1A2	37.50376483
IAPP	72.36913439
GOLT1B	59.67712788
GYS2	23.57689296
LDHB	23.7455575
KCNJ8	25.46834528
ABCC9	1.47581471
CMAS	30.73308837
ST8SIA1	37.14234082
ETNK1	68.88741642
SOX5	2.481778206
LRMP	61.38184447
KRAS	37.93747365
IFLTD1	72.20046985
RASSF8	62.25528583
SSPN	84.45876754
ASUN	9.54159388
FGFR1OP2	27.18510933
TM7SF3	41.24450334
