Gene_Name	RVIS	LoF_FDR_ExAC	RVIS_ExAC	geneCov_ExACv2	RVIS_ExACv2	MTR_ExACv2
ECEL1	54.07	0.09311101	38.62417927	0.831103679	46.95014663	71.84044462
ECH1	67.19	0.26313309999999995	50.64152762	0.999022483	48.90518084	86.09969316
ECHDC1	38.58	0.6683753000000001	54.23769652	0.980932203	40.68426197	66.47368726
ECHDC2	58.74	0.7456901	63.54436479999999	0.995628415	68.8856305	52.82811324
ECHDC3	77.16	0.9328517	81.62158906	0.7995689659999999	81.73020528	71.93307474
ECHS1	48.35	0.1965714	36.02795012	0.900110988	35.76735093	36.03311527
ECI1	58.85	0.9879534	61.89988555	0.815648446	65.37634409	72.73200949
ECI2	72.6	0.9302903	79.05547859	1.0	76.91104594	94.03693626
ECM1	34.82	0.20677800000000002	66.74899102	1.0	64.37927664	48.96080588
ECM2	77.26	0.2152775	73.66423709	1.0	82.93255132	53.14073988
ECSIT	24.33	0.1583339	58.01457744	0.925757576	66.82306940000001	96.31216349
ECT2	10.8	0.01908757	19.12535389	0.965808953	15.13196481	18.82707115
ECT2L	99.12	0.9705851000000001	99.26510451	1.0	97.17497556	54.40282522
EDA	70.06	0.08322573	43.49112426	0.880784314	50.47021944	20.47125572
EDA2R	79.25	0.1709906	74.70414201	0.89457523	74.13793103	33.43947201
EDAR	24.46	0.545145	39.907234499999994	1.0	36.97947214	32.58843281
EDARADD	66.82	0.45160249999999996	44.83464852	1.0	43.02052786	50.21710184
EDC3	48.35	0.08430098	27.51039094	1.0	23.02052786	26.3880044
EDC4	4.0	1.1225e-05	2.367327269	0.980546549	3.225806452	15.06976206
EDDM3A	89.02	0.9844136999999998	81.67580266	1.0	77.47800587	25.08539339
EDDM3B	79.04	0.3293762	52.02698633	1.0	62.19941349	23.99120014
EDEM1	9.17	0.8208118000000001	11.87277875	0.884539148	19.4916911	75.06513055
EDEM2	46.99	0.2340309	28.73923258	1.0	63.39198436	38.62675852
EDEM3	15.95	0.00038904699999999995	15.06535751	0.9996521740000001	51.33919844	56.955942799999995
EDF1	61.28	0.09295830000000001	41.06981507	1.0	42.01368524	5.922538065
EDIL3	25.37	0.1558836	38.43141979	1.0	41.64222874	35.55838592
EDN1	38.58	0.31249899999999997	63.36365279	1.0	68.98338221	41.66039484
EDN2	46.49	0.46418729999999997	87.26582736	0.880650995	80.4398827	91.90644358
EDN3	28.93	0.31421540000000003	38.31094512	1.0	36.76441838	92.30012158
EDNRA	27.42	0.01271803	25.0768026	1.0	26.55913978	10.51351821
EDNRB	72.6	0.209621	67.59231372	0.993707094	45.48387097	32.66948417
EEA1	20.0	5.1590300000000004e-08	14.25215348	1.0	17.60508309	28.80796619
EED	25.15	0.001283711	26.99234986	0.9454796409999999	37.3998045	5.870433625
EEF1A1	33.97	0.05428345	24.9864466	0.992215145	20.24437928	0.358941701
EEF1A2	15.62	0.1328259	14.81838443	0.7987288140000001	29.66764418	0.318416025
EEF1B2	51.4	0.1849818	27.63688934	1.0	29.43304008	94.79534534
EEF1D	73.73	0.002997171	95.92193241	0.917342799	91.29032258	66.80368205
EEF1E1	42.88	0.1606484	49.73194386	0.87694974	44.86803519	26.01748393
EEF1G	24.0	0.001323021	26.36588157	1.0	24.00782014	5.233601575
EEF2	1.24	0.000733202	0.879465092	0.9540448159999999	2.2287390030000003	0.677357726
EEF2K	3.7	0.354039	46.80440937	0.9991079390000001	55.18084066	68.60417993
EEFSEC	28.11	0.39686509999999997	52.44864767	0.904132231	66.66666667	84.10235628
EEPD1	32.15	0.2945594	23.11908921	0.9740484429999999	58.2111437	49.11132982
EFCAB1	49.76	0.43862290000000004	32.70887296	1.0	43.30400782	75.52828113
EFCAB10		0.8490368				
EFCAB11	85.42	0.3217585	79.543401	0.9446494459999999	68.12316716	87.09546691
EFCAB12	98.23	0.4491887	97.74109993	0.995431182	95.81622678	74.76408267
EFCAB13	89.3	0.9098685999999999	98.01819168	0.998339422	92.40469208	75.47617669
EFCAB2	53.19	0.8185324	53.53894344	0.893772894	41.58357771	39.52411278
EFCAB3	84.55	0.06582157	71.92940184	0.9017798290000001	50.48875855	32.36264691
EFCAB4A		0.5731568	83.84434673			
EFCAB4B	97.12	0.2680247	73.06788748			
EFCAB5	98.18	0.1598571	96.34961749	0.932871827	89.41348974	59.09222486
EFCAB6	98.17	0.20566020000000004	94.78947051	1.0	96.54936461	74.67145256
EFCAB7	96.03	0.6779426	95.44605747	1.0	91.08504399	56.96173218
EFCAB9	49.39					
EFEMP1	13.45	4.36716e-06	17.57123065	1.0	18.27956989	12.835060499999999
EFEMP2	18.06	0.17893879999999998	24.35997831	0.8786549709999999	30.97751711	30.98477392
EFHA1	65.96	0.8109911999999999	67.85133426			
EFHA2	13.94	0.4268971	57.18330221			
EFHB	97.55	0.5454667	96.29540389	0.9322782479999999	72.83479961	80.56504371
EFHC1	93.63	0.6597935	88.10915005	0.9949315759999999	62.07233627	57.76066694
EFHC2	82.78	0.001377849	91.12426036	0.8061578490000001	97.96238245	73.38620969
EFHD1	43.29	0.2446163	80.57948316	0.7293333329999999	74.93646139	59.0806461
EFHD2	41.64	0.5569347	56.30986085	0.805442177	35.7086999	79.00769988
EFNA1	70.06	0.04614344	70.03192579	1.0	55.28836755	60.08220923
EFNA2		0.5546446999999999	32.02216734	0.782874618	41.90615836	90.36067852
EFNA3	66.82	0.6700928	41.61195109	0.8226466579999999	40.24437928	88.93649048
EFNA4	41.64	0.9250822	76.62791398	0.91718946	77.5659824	91.03224686
EFNA5	41.25	0.09991536	38.66032167	0.9886201990000001	33.93939394	14.15503966
EFNB1	68.13	0.1039333	17.01183432	0.9148533590000001	29.31034483	13.05505703
EFNB2	21.2	0.02586715	14.80031323	1.0	18.20136852	13.23452788
EFNB3	61.49	0.04923482	22.32998012	0.9258902790000001	35.76735093	5.8530654779999995
EFR3A	32.23	3.09715e-05	27.84772002	0.975724354	33.27468231	28.87743878
EFR3B	26.53					
EFS	96.61	0.6309351	86.40443347	0.825322392	84.21309873	75.08828808
EFTUD1	88.09	0.000263304	86.32612493			
EFTUD2	6.23	4.0384e-06	2.4155171380000002	1.0	5.356793744	10.22983848
EGF	93.91	0.0320404	39.54581049	1.0	38.13294233	34.36577317
EGFL6	92.06	0.6515733	91.71597633	1.0	92.63322884	42.91090141
EGFL7	65.96	1.0	84.50695741	0.7517647059999999	85.89442815	73.21831761
EGFL8	57.15	0.8984439000000001	52.46671887	1.0	65.37634409	46.48873965
EGFLAM	91.39	0.04430095	92.1811939	1.0	93.61681329	52.37075204
EGFR	1.44	8.657269999999999e-07	2.5179206069999998	0.9942571790000001	5.122189638	24.18803914
EGLN1		0.15728599999999998	42.28660924	0.700077101	34.46725318	6.223585943
EGLN2	12.88	0.1258655	8.866935727000001	1.0	16.72531769	11.94349563
EGLN3	48.12	0.9354005	23.998554300000002	1.0	32.70772239	8.249869739
EGR1	11.06	0.1718481	9.66206855	1.0	15.92375367	28.50112893
EGR2	37.11	0.24520050000000002	25.03463647	1.0	28.0058651	8.759335379
EGR3	25.15	0.3418018	24.32985965	0.96369637	21.64222874	5.308863543999999
EGR4		0.6399099	47.11764352	0.641488162	35.44477028	63.57320674
EHBP1	47.22	7.1531e-10	6.734534064	0.994720169	9.472140762	48.78712441
EHBP1L1	59.19	0.03134924	93.56665261	0.771102498	74.47702835	74.03462051
EHD1	4.39	0.06598419	11.18607313	0.9856028790000001	11.32942326	22.24280669
EHD2	7.77	0.1083481	16.053249800000003	0.968446602	31.39784946	20.91703815
EHD3	6.48	0.1751693	13.45099693	1.0	22.82502444	24.17067099
EHD4	13.58	0.4217119000000001	8.812722125	0.947144593	24.8973607	52.73548312
EHF	32.94	0.0022681579999999997	48.42479369	0.935064935	44.21309873	21.73334105
EHHADH	98.24	0.5413465999999999	98.7410397	1.0	98.67057674	64.32003705
EHMT1	3.13	8.54137e-12	1.7288115169999998	0.975555556	2.277614858	27.44746136
EHMT2	10.5	0.02404548	9.053671466	0.9430955990000001	16.97947214	12.52243386
EI24		0.008013344		0.937755102	45.00488759	34.52208649
EID1	47.79	0.2428025	25.69724715	1.0	34.34995112	96.69426272
EID2	78.16	0.3585567	63.97807361	0.794655415	46.35386119	63.94951659
EID2B	66.57	0.9098712	63.70098187	1.0	56.63734115	98.69159961
EID3	70.26	0.1374346	65.70086139	1.0	63.93939394	78.46349794
EIF1	62.38	0.45483609999999997	50.72585989	1.0	45.3372434	2.072598854
EIF1AD	80.58	0.25893360000000004	54.87621228	1.0	48.45552297	46.25716436
EIF1AX	58.0	0.337596	45.26627219	0.9607843140000001	47.49216301	0.069472587
EIF1AY						
EIF1B	58.0	0.7722924	53.62929944	1.0	46.6568915	2.431540555
EIF2A	38.82	0.104752	29.11872779	0.7591160220000001	33.68523949	83.2455277
EIF2AK1	74.63	0.06378391	28.88982591	0.93791688	35.24926686	60.10536676
EIF2AK2	15.62	0.01235038	7.505571953	1.0	9.560117302	21.07335147
EIF2AK3	60.65	0.01230343	20.68550087	0.9426061490000001	22.59042033	46.69136803
EIF2AK4	14.27	0.02189149	39.00969821	0.995883967	28.03519062	40.20725989
EIF2B1	27.42	0.24789970000000003	40.9493404	1.0	47.82991202	21.64071094
EIF2B2	34.32	0.7590731	27.106800800000002	1.0	34.99511241	45.02981532
EIF2B3	45.13	0.03531241	75.01957713	1.0	49.71652004	62.45006658
EIF2B4	13.45	0.0015375789999999999	27.68507921	0.943407235	34.84848485	18.02234702
EIF2B5	10.43	4.50258e-05	12.6016505	1.0	18.514174	51.34603138
EIF2C1	12.24	2.89634e-06	2.9275344860000003			
EIF2C2	4.1	0.00018674	2.861273417			
EIF2C3	8.32	8.757139999999999e-06	10.16203843			
EIF2C4	10.3	0.002147406	4.210589724			
EIF2D	26.73	0.2430952	20.546955	1.0	19.44281525	41.06408846
EIF2S1	38.28	0.1220423	46.24420216	1.0	52.08211144	6.049904475
EIF2S2	61.28	0.1257598	49.73194386	0.912959381	46.61779081	3.502576275
EIF2S3	62.74	0.2956861	27.5147929	1.0	24.92163009	0.607885139
EIF2S3L		0.21113720000000002				
EIF3A	10.56	2.6779900000000003e-14	6.047828443999999	0.999763761	12.40469208	13.00295258
EIF3B	17.31	2.2572199999999997e-05	7.613999157	0.8006366890000001	8.377321603	12.81190297
EIF3C		0.9140110999999999				
EIF3CL						
EIF3D	19.31	0.005536878	7.4754532860000005	1.0	8.465298143	3.577838245
EIF3E	33.97	0.11388599999999999	21.74567797	0.987734488	22.51221896	2.819429167
EIF3F	33.2	0.06023972	73.10402988	0.9782214159999999	63.29423265	49.59184855
EIF3G	11.06	0.01338749	27.31763147	1.0	37.28250244	7.809876686
EIF3H	27.42	0.02832965	22.96849587	1.0	21.31964809	40.86146008
EIF3I	41.25	0.28483309999999995	20.21564966	1.0	24.65298143	2.020494413
EIF3J	64.11	0.09727241	55.44244323	0.905590062	47.90811339	90.37225728
EIF3K	74.18	0.5338691	62.85765918	1.0	62.33626588	34.60313785
EIF3L	13.33	0.0108899	7.403168484	1.0	8.494623656	9.905633069
EIF3M	39.95	0.01164443	32.9317511	1.0	23.42130987	84.05604122
EIF4A1	28.63	0.00019801200000000001	15.99301247	1.0	26.32453568	1.308400394
EIF4A2	38.28	0.004289514	17.78808506	1.0	27.30205279	0.526833787
EIF4A3	17.03	0.0028334759999999997	18.05915306	0.98515625	27.91788856	0.735251549
EIF4B	20.54	4.7962e-07	24.22745618	1.0	18.56304985	10.11984021
EIF4E	51.04	0.03732888	49.20787904	0.7684319829999999	39.75562072	3.404156776
EIF4E1B	81.99	0.2264461	90.47647732	0.900398406	82.10166178	96.60163261
EIF4E2	30.07	0.01612826	40.58791639	0.8925233640000001	37.40957967	5.939906212
EIF4E3	46.2	0.9302038	38.71453527	0.635193133	37.98631476	92.75748278
EIF4EBP1		0.876236	50.996927899999996	0.597260274	48.46529814	79.74295143
EIF4EBP2	41.25	0.3362752	60.15902656	1.0	51.64222874	79.17559196
EIF4EBP3	54.63	0.8852921	62.99018131	0.662379421	57.75171065	99.95368494
EIF4ENIF1	8.9	2.362e-07	5.596048431	1.0	7.732160313	17.19446535
EIF4G1	5.21	2.5372400000000003e-16	2.722727547	0.987469685	5.083088954	12.50506571
EIF4G2	7.11		5.818926571	1.0	11.05571848	
EIF4G3	71.7	4.378180000000001e-12	5.541834829	0.9607881770000001	14.33040078	16.51131824
EIF4H	51.4	0.08326155	38.89524727	1.0	36.85239492	3.207317779
EIF5	14.97	0.002366932	7.03572074	0.996996997	12.77614858	5.615700805
EIF5A	49.39	0.1445381	54.94849708	1.0	49.696969700000004	0.46315058200000003
EIF5A2	59.43	0.5344939000000001	41.12402867	1.0	40.63538612	89.46332426
EIF5AL1			64.41780616	0.7505376340000001	44.65298143	
EIF5B	39.21	8.60452e-06	11.252334199999998	0.991478029	19.58944282	14.14925027
EIF6	56.92	0.08569476	51.88844046	1.0	63.12805474	96.44531928
ELAC1	55.22	0.009509182	40.90717427	1.0	39.70674487	84.40919354
ELAC2	10.12	0.46938459999999993	10.34877417	0.961912165	20.742913	70.36415214
ELANE	67.03	0.07542973	65.24908138	0.975609756	59.90224829	52.12759799
ELAVL1	31.46	0.08569476	16.00505994	1.0	21.8572825	0.642621432
ELAVL2	26.23	0.002622766	14.57141136	1.0	15.845552300000001	7.103572048999999
ELAVL3	12.77	0.1531586	15.24004578	0.987588652	21.114369500000002	5.285706015
ELAVL4	46.49	0.018556700000000002	36.19661466	0.978534419	32.00391007	7.8504023620000005
ELF1	72.71	0.0018598689999999999	67.03813023	1.0	66.04105572	44.03404157
ELF2	80.82	0.000453697	36.66044214	1.0	29.29618768	23.63225844
ELF3	57.31	0.001604793	59.92410096	1.0	54.33040078	15.023447
ELF4	45.26	0.06904069	16.86390533	1.0	39.65517241	37.86256006
ELF5	20.26	0.05453294	53.91241491	1.0	43.56793744	53.16968679
ELFN1		0.06101715				
ELFN2	2.08	0.03300275	36.53394374	0.952090946	43.77321603	27.77166676
ELK1	73.27	0.16817490000000002	81.21301775	0.922486569	72.41379309999999	11.64823713
ELK3	37.54	0.183258	59.51448708	0.9991909390000001	60.19550342	66.55473861
ELK4	26.53	0.17764860000000002	36.08818746	1.0	35.72825024	50.19973369
ELL	18.19	0.00071227	36.72670321	0.880628272	45.91397849	22.41648816
ELL2	61.91	4.6499200000000004e-05	16.81224023	0.99034062	20.38123167	13.38505181
ELL3	79.38	0.534133	53.32208903	1.0	50.27370479	73.34568402
ELMO1	20.7	0.000845175	11.16800193	1.0	11.84750733	6.3683205
ELMO2	11.77	0.1431831	14.34250949	0.999553372	10.22482893	6.362531118
ELMO3	81.71	0.268523	84.94668996	1.0	74.02737048	43.42615643
ELMOD1	23.04	0.03574185	64.49009096	0.8755980859999999	50.51808407	56.05858855
ELMOD2	66.82	0.0027155659999999996	58.85790013	0.9890109890000001	45.36656891	42.586696
ELMOD3	84.61	0.9498724000000001	75.17017047	0.827150084	68.43597263	84.21814392
ELN	47.2	0.06445702	68.89946389	0.952889945	69.4916911	84.9128698
ELOF1	54.63	0.4614084	41.37702548	1.0	42.03323558	3.0625832219999998
ELOVL1	56.64	0.23254960000000002	42.57574845	1.0	39.96089932	2.454698084
ELOVL2	40.16	0.3474275	45.05150292	0.994559304	44.61388074	67.23788572
ELOVL3	65.56	0.6138058000000001	25.0768026	1.0	33.07917889	39.58779598
ELOVL4	76.05	0.02975361	28.55852057	1.0	36.8914956	24.33277369
ELOVL5	59.76	0.0066993930000000005	30.50418649	0.817961165	41.61290323	28.91217507
ELOVL6	38.28	0.04519532	40.12408891	1.0	36.96969697	1.279453482
ELOVL7	58.53	0.40485240000000006	46.34660563	0.967741935	42.06256109	24.13014531
ELP2	93.02	0.008962511999999999	32.60044576	0.928002894	46.31476051	76.58194871
ELP3	7.37	0.3388085	9.921089091	1.0	15.73802542	43.70404678
ELP4	88.74	0.05573106	56.83392567	0.8304988659999999	41.38807429	96.9953106
ELSPBP1	97.06	0.5025881	92.25347871	1.0	79.12023459999999	77.68193134
ELTD1	90.69	0.26005029999999996	56.9303054			
EMB	65.76	0.8189107	47.20799952	0.887795276	39.26686217	79.43611417
EMC1		0.4819367	22.75164147	1.0	32.28739003	61.59902738
EMC10	35.99	0.7970385999999999	84.50695741	0.865044248	70.72336266	91.13066636
EMC2	46.2	0.42418999999999996	35.07620023	0.997858672	41.36852395	49.44132461
EMC3	61.28	0.05561349	34.21480634	1.0	36.34408602	6.530423204
EMC4	61.28	0.02266862	37.93747365	0.859649123	42.88367546	98.66844208
EMC6	52.85	0.6595585999999999	46.31046323	0.912912913	37.83968719	4.168355236
EMC7	77.45	0.04746039	32.46792362	1.0	38.12316716	35.923117
EMC8	31.46	0.32187259999999995	31.11258358	0.9506933740000001	26.46138807	35.49470272
EMC9	71.27	0.8217306000000001	76.27853744	1.0	71.9257087	93.88641232
EMCN	58.53	0.4649411	64.41178242	1.0	56.91104594	82.17449198
EMD	49.76	0.06389717	35.0591716	0.892993631	51.2539185	30.23215423
EME1	90.77	0.7503715	96.32552256	1.0	88.68035191	87.57019626
EME2		0.9725513000000001	91.97638696	0.732876712	84.74095797	56.55068604
EMG1		0.04566178		1.0	30.17595308	21.31650553
EMID1	89.14	0.150169	83.0311427	0.773054755	65.12218964	43.3393157
EMILIN1	45.57	0.03697586	86.63333534	0.8395582979999999	74.74095797	35.67996295
EMILIN2	21.86	0.6381498000000001	82.46491175	0.861128527	82.78592375	79.73716204
EMILIN3	18.26	0.154755	89.92831757	0.9269347170000001	73.47996090000001	43.64615296
EML1	25.73	4.58735e-05	5.812902837	0.9733898959999999	20.78201369	27.32588433
EML2	68.49	0.8546018	15.06535751	0.7476635509999999	41.40762463	95.17165518
EML3	11.28	0.01074931	5.78278417	0.888398915	13.36265885	68.9747004
EML4	4.63	2.20022e-08	19.84217818	1.0	35.82600196	35.78417183
EML5	4.01	7.111669999999999e-07	0.8975362929999999	0.942188012	3.470185728	34.3889307
EML6	17.5	0.4572099				
EMP1	75.87	0.316786	82.34443708	1.0	73.65591398	79.35506281
EMP2	28.93	0.9197818000000001	39.60002409	1.0	68.72922776	84.50761304
EMP3	61.28	0.7936432	68.97174869	1.0	67.71260997	99.82052915
EMR1	98.97	0.5646621000000001	98.9217517			
EMR2	98.44	0.9646018	99.18077224			
EMR3	93.24	0.9903459000000001	94.28347690000001			
EMX1		0.4479263		0.552780931	51.93548387	97.92740115
EMX2	46.2	0.1013862	38.66032167	0.865710561	51.16324536	62.60059052
EN1		0.31249899999999997	39.60002409	0.646661031	53.48973607	28.379551899999996
EN2		0.5914567				
ENAH	17.16	0.00012848700000000002	42.16613457	0.9334061140000001	39.931573799999995	14.4676663
ENAM	47.26	0.0130734	46.79838564	1.0	39.46236559	53.3317895
ENC1	16.36	0.02377542	7.198361544	1.0	6.578690127000001	5.071498871
ENDOD1	90.62	0.8427601	54.84609361	0.882548109	65.63049853	88.82070283
ENDOG		0.9849171999999998				
ENDOU	40.36	0.9662593	89.38618156	0.8999211979999999	82.90322581	62.14322932
ENDOV	52.09	0.49907229999999997	93.79555448	0.88024565	94.53567937	92.66485266
ENG	27.03	0.000188078	27.28148907	0.956775134	62.18963832	27.83534997
ENGASE	16.78	0.9777478999999999	96.5484007	0.9352014009999999	96.72531769	56.53331789
ENHO	59.43	0.9046245999999999	43.77447142	1.0	51.17302053	29.63584786
ENKUR	87.01	0.7559028	81.00716824	0.953125	67.51710655	48.05187287
ENO1	40.16	0.2596086	18.45069574	1.0	23.67546432	41.3767151
ENO2	26.23	0.2597146	14.62562496	1.0	17.38025415	16.95710068
ENO3	22.65	0.8523430000000001	27.11884826	1.0	37.62463343	82.18607075
ENOPH1	42.88	0.7429305	28.239262699999998	1.0	28.39687195	13.02611011
ENOSF1	82.25	0.9086042	63.03837118	0.850260417	71.63245357	99.15475019
ENOX1	24.46	0.04250637	8.51153545	1.0	8.778103617000001	22.37596248
ENOX2	25.37	0.1452122	11.83431953	1.0	19.7492163	23.05332021
ENPEP	75.68	0.7813831	57.15920728	0.995254237	39.20821114	81.47976611
ENPP1	26.98	0.1071974	21.34208783	0.9157967990000001	20.11730205	42.81827129
ENPP2	64.96	0.000675373	56.46647792	0.965447154	51.84750733	27.54588085
ENPP3	75.68	0.45484179999999996	90.88006747	0.9867841409999999	86.10948192	63.45741909
ENPP4	75.29	0.03479664	68.36937534	1.0	61.39784946	61.58744862
ENPP5	66.07	0.7083665	69.67652551	1.0	55.777126100000004	84.05025184
ENPP6	29.49	0.6563713000000001	58.56273718	1.0	55.64027370000001	63.81057141
ENPP7	80.36	0.9888421000000001	97.90976447	1.0	97.26295209999999	92.70537834
ENSA	76.67	0.6509019	47.8886814	0.970873786	45.13196481	27.06536213
ENTHD1	42.16	0.5544644	69.17655563	1.0	51.9941349	84.32235279999999
ENTHD2	83.53	0.37004440000000005	79.94699115			
ENTPD1	30.56	0.0240827	30.84151557	0.966386555	25.19061584	65.86580212
ENTPD2	67.3	0.7435663	75.57376062	0.823026316	66.23655914	73.73357263
ENTPD3	34.82	0.9999718000000001	87.40437323	0.9938875309999999	80.08797654	79.09454061
ENTPD4	15.95	0.1428244	83.16968857	1.0	82.71749756	69.05575175
ENTPD5	76.96	0.0712692	15.9448226	1.0	28.97360704	35.28049557
ENTPD6	89.86	0.4880589	85.87434492	0.996788696	86.0801564	90.73698836
ENTPD7	62.0	0.09287100000000001	21.09511475	0.9994620759999999	24.31085044	30.70688358
ENTPD8	7.48	0.6316691999999999	78.94102765	1.0	76.28543499999999	96.87373357
ENY2	63.81	0.1907442	48.29227155	1.0	45.3372434	3.8209922999999995
EOGT	65.96	0.2425094	34.64249142	0.83902439	27.32160313	39.46042957
EOMES		0.07687037	20.75176194	0.738072965	9.296187683	52.68337868
EP300	0.26	4.8948799999999996e-27	0.24094934	1.0	0.322580645	10.92456435
EP400	0.22	9.13589e-17	1.005963496	0.935045948	7.321603128	29.43321948
EP400NL		0.8400404				
EPAS1	10.54	1.2213400000000001e-06	23.46846576	0.97231575	22.95210166	31.025299600000004
EPB41	18.19	0.000903323	49.04523824	0.982886905	54.87781036	37.61361663
EPB41L1	14.15	0.01159237	11.71616168	0.969438522	18.86608016	28.86007063
EPB41L2	8.63	6.836499999999999e-07	76.0014457	1.0	68.99315738	44.21351242
EPB41L3	89.33	0.000967605	40.44937052	0.9976525820000001	55.55229717	29.69374168
EPB41L4A	95.91	0.07237249	92.71730619	0.995346673	90.54740958	66.01632606
EPB41L4B	14.71	0.000132905	17.78206132	0.8829103209999999	17.74193548	66.08579865
EPB41L5	57.48	5.06418e-05	46.91886031	0.9253731340000001	52.26783969	42.47669774
EPB42	39.24	0.3131087	70.23673273	1.0	62.74682307	57.01383662
EPB49	29.16	0.002496527	19.49882537			
EPC1	17.4	1.1689100000000002e-08	4.319016927	0.998057498	12.78592375	9.720372836000001
EPC2	33.2	1.32399e-07	12.93295585	0.9725363490000001	14.55522972	11.42245122
